site_uid,datetime,nitrate_con,r_exc,m_exc,temp_water,ph,spec_cond,diss_oxy_con,diss_oxy_sat,chloro_v,chloro_con,turbi_mean,turbi_var,turbi_med,turbi_bes,turbi_min,turbi_max,dts_temp_water,phosphate_con,ph_v2,spec_cond_v2,diss_oxy_con_v2,diss_oxy_sat_v2,turbi_mean_v2
WQS9931,2017-08-10 05:30:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 05:45:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 06:00:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 06:15:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 06:30:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 06:45:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 07:00:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 07:15:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 07:30:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.43,,,,,
WQS9931,2017-08-10 07:45:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.43,,,,,
WQS9931,2017-08-10 08:00:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.43,,,,,
WQS9931,2017-08-10 08:15:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.43,,,,,
WQS9931,2017-08-10 08:30:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.43,,,,,
WQS9931,2017-08-10 08:45:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.43,,,,,
WQS9931,2017-08-10 09:00:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.43,,,,,
WQS9931,2017-08-10 09:15:00-05,0.3,0.04,0.05,,,,,,,,,,,,,,,0.43,,,,,
WQS9931,2017-08-10 09:30:00-05,0.3,0.04,0.05,,,,,,,,,,,,,,,0.39,,,,,
WQS9931,2017-08-10 09:45:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.39,,,,,
WQS9931,2017-08-10 10:00:00-05,0.3,0.04,0.05,,,,,,,,,,,,,,,0.39,,,,,
WQS9931,2017-08-10 10:15:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.39,,,,,
WQS9931,2017-08-10 10:30:00-05,0.3,0.03,0.05,,,,,,,,,,,,,,,0.39,,,,,
WQS9931,2017-08-10 10:45:00-05,0.29,0.03,0.05,,,,,,,,,,,,,,,0.39,,,,,
WQS9931,2017-08-10 11:00:00-05,0.29,0.03,0.05,,,,,,,,,,,,,,,0.39,,,,,
WQS9931,2017-08-10 11:15:00-05,0.3,0.03,0.05,,,,,,,,,,,,,,,0.39,,,,,
WQS9931,2017-08-10 11:30:00-05,0.29,0.03,0.05,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 11:45:00-05,0.3,0.04,0.05,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 12:00:00-05,0.29,0.04,0.05,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 12:15:00-05,0.29,0.03,0.05,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 12:30:00-05,0.3,0.03,0.05,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 12:45:00-05,0.29,0.03,0.05,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 13:00:00-05,0.3,0.03,0.05,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 13:15:00-05,0.3,0.03,0.05,,,,,,,,,,,,,,,0.4,,,,,
WQS9931,2017-08-10 13:30:00-05,0.3,0.03,0.05,,,,,,,,,,,,,,,0.41,,,,,
WQS9931,2017-08-10 13:45:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.41,,,,,
WQS9931,2017-08-10 14:00:00-05,0.3,0.03,0.05,,,,,,,,,,,,,,,0.41,,,,,
WQS9931,2017-08-10 14:15:00-05,0.3,0.03,0.05,,,,,,,,,,,,,,,0.41,,,,,
WQS9931,2017-08-10 14:30:00-05,0.3,0.04,0.06,,,,,,,,,,,,,,,0.41,,,,,
WQS9931,2017-08-10 14:45:00-05,0.3,0.03,0.05,,,,,,,,,,,,,,,0.41,,,,,
WQS9931,2017-08-10 15:00:00-05,0.3,0.03,0.05,,,,,,,,,,,,,,,0.41,,,,,
WQS9931,2017-08-10 15:15:00-05,0.3,0.04,0.05,,,,,,,,,,,,,,,0.41,,,,,
WQS9931,2017-08-10 15:30:00-05,0.3,0.03,0.05,,,,,,,,,,,,,,,0.38,,,,,
WQS9931,2017-08-11 13:44:00-05,12.31,0.16,0.76,,,,,,,,,,,,,,,0.03,,,,,
