GEOID,ALAND,AWATER,farm_acre_as_percent,crop_acre_as_percent,area_land_km2,area_water_km2,farm_area_km2,crop_area_km2
38077,3718608511,25035912,95.3,89.56,3718.608511,25.035912,3543.833910983,3330.3857824516
55005,2234461780,70014121,55.3,37.81,2234.46178,70.014121,1235.65736434,844.8499990180001
55051,1963699135,416924547,1.9,1.11,1963.699135,416.924547,37.310283565,21.7970603985
27157,1354359268,68954671,69.0,52.54,1354.359268,68.954671,934.50789492,711.5803594072
06015,2606117992,578742645,3.1,1.22,2606.117992,578.742645,80.789657752,31.7946395024
40127,3615205224,69981947,29.5,3.81,3615.205224,69.981947,1066.48554108,137.73931903439998
53007,7565788660,189679746,3.2,1.56,7565.78866,189.679746,242.10523712000003,118.026303096
26141,1706070003,4957327100,15.3,9.73,1706.070003,4957.3271,261.028710459,166.00061129190001
40027,1395529148,49908184,35.6,9.17,1395.529148,49.908184,496.80837668800007,127.97002287160001
36105,2507463254,74035009,9.7,4.22,2507.463254,74.035009,243.22393563799997,105.81494931879999
37149,615606300,1964035,19.1,5.17,615.6063,1.964035,117.58080330000001,31.82684571
37165,826556054,3841985,26.9,14.01,826.556054,3.841985,222.343578526,115.8005031654
37085,1541116844,16361414,27.9,18.3,1541.116844,16.361414,429.971599476,282.024382452
37105,660580685,10752017,21.5,11.97,660.580685,10.752017,142.024847275,79.07150799450001
18159,674797600,68028,96.8,93.52,674.7976,0.068028,653.2040767999999,631.0707155199999
20027,1671314205,26701337,93.5,62.89,1671.314205,26.701337,1562.678781675,1051.0895035244998
40145,1454425176,75403442,54.1,27.98,1454.425176,75.403442,786.8440202160001,406.9481642448
30083,5398268971,49652120,95.2,35.95,5398.268971,49.65212,5139.152060392001,1940.6776950745002
05003,2396650149,39309860,22.3,17.55,2396.650149,39.30986,534.452983227,420.6121011495
05041,1989461629,133085432,63.4,56.77,1989.461629,133.085432,1261.318672786,1129.4173667833
47135,1074185963,21034745,23.3,5.91,1074.185963,21.034745,250.285329379,63.4843904133
27163,995558956,99517524,30.9,23.48,995.558956,99.517524,307.62771740399995,233.75724286879998
42051,2046968026,20644021,22.2,11.69,2046.968026,20.644021,454.426901772,239.29056223939997
54023,1236390684,7545524,39.2,8.58,1236.390684,7.545524,484.665148128,106.0823206872
51171,1315692012,9944281,40.2,18.84,1315.692012,9.944281,528.908188824,247.87637506079997
48235,2723485996,176317,91.0,0.65,2723.485996,0.176317,2478.37225636,17.702658974000002
29025,1104350543,8402198,91.5,61.62,1104.350543,8.402198,1010.480746845,680.5008045965999
12107,1885167090,256548320,18.2,2.9,1885.16709,256.54832,343.10041037999997,54.669845609999996
18025,791534789,8041751,26.9,9.54,791.534789,8.041751,212.922858241,75.5124188706
29111,1308052634,14901556,66.1,47.32,1308.052634,14.901556,864.6227910739998,618.9705064087999
31075,2010410702,18130867,99.7,10.18,2010.410702,18.130867,2004.3794698939998,204.6598094636
16071,3105269253,3995238,41.7,19.72,3105.269253,3.995238,1294.897278501,612.3590966915999
17139,870088233,22103176,93.8,90.66,870.088233,22.103176,816.1427625539999,788.8219920378
21107,1403746106,32182700,42.2,26.24,1403.746106,32.1827,592.380856732,368.3429782144
16035,6364399894,79605439,3.6,1.58,6364.399894,79.605439,229.118396184,100.5575183252
21013,929806778,5480741,6.6,1.48,929.806778,5.480741,61.367247348,13.7611403144
27035,2585785629,409661410,14.0,6.55,2585.785629,409.66141,362.00998806,169.3689586995
04009,11972778533,47436491,43.6,1.77,11972.778533,47.436491,5220.131440388001,211.9181800341
05123,1644132565,20028723,63.8,56.98,1644.132565,20.028723,1048.95657647,936.8267355370001
13101,1074571647,15087403,8.6,3.45,1074.571647,15.087403,92.41316164199999,37.0727218215
20105,1863226687,2748359,83.6,43.34,1863.226687,2.748359,1557.6575103320001,807.5224461458
20183,2319241783,3884267,94.5,63.37,2319.241783,3.884267,2191.683484935,1469.7035178871
12065,1549056458,99567329,43.9,9.3,1549.056458,99.567329,680.035785062,144.062250594
28005,1890950867,3877823,19.7,4.13,1890.950867,3.877823,372.517320799,78.0962708071
05097,2019824136,52913372,15.5,4.5,2019.824136,52.913372,313.07274107999996,90.89208612
26025,1829198151,31268858,47.3,38.62,1829.198151,31.268858,865.210725423,706.4363259162
01029,1450663938,2354898,13.5,2.5,1450.663938,2.354898,195.83963163,36.26659845
08123,10323705895,79558079,82.3,36.18,10323.705895,79.558079,8496.409951585,3735.116792811
40009,2335665266,5527154,86.3,30.44,2335.665266,5.527154,2015.6791245579998,710.9765069704001
06049,10140960164,745420669,22.8,6.38,10140.960164,745.420669,2312.138917392,646.9932584631999
19153,1482734960,49332276,52.9,47.45,1482.73496,49.332276,784.36679384,703.5577385199999
13179,1336136727,224402177,1.9,0.3,1336.136727,224.402177,25.386597812999998,4.0084101809999995
48349,2614935427,197626095,86.5,27.63,2614.935427,197.626095,2261.919144355,722.5066584801
48047,2443277016,741627,76.0,1.92,2443.277016,0.741627,1856.89053216,46.9109187072
47187,1508923182,3012752,38.0,14.69,1508.923182,3.012752,573.39080916,221.6608154358
56021,6956482527,4273816,94.8,22.24,6956.482527,4.273816,6594.745435596,1547.1217140048
53003,1647443944,11275706,61.6,19.62,1647.443944,11.275706,1014.825469504,323.2285018128
27155,1486320975,31025234,99.2,95.54,1486.320975,31.025234,1474.4304072000002,1420.0310595150002
17017,973345745,20581547,82.1,70.61,973.345745,20.581547,799.116856645,687.2794305445
13247,336212809,5918272,5.1,1.18,336.212809,5.918272,17.146853259,3.9673111461999997
42067,1013592887,5606074,34.2,22.25,1013.592887,5.606074,346.64876735400003,225.5244173575
42083,2536105992,13010718,6.9,2.8,2536.105992,13.010718,174.991313448,71.01096777599999
40049,2077332600,30111858,94.2,23.78,2077.3326,30.111858,1956.8473092000004,493.9896922800001
31021,1273201346,14186271,94.7,87.48,1273.201346,14.186271,1205.7216746620002,1113.7965374808
35045,14289427705,55030762,72.3,3.05,14289.427705,55.030762,10331.256230715,435.82754500249996
36073,1013366849,1103741896,51.7,42.99,1013.366849,1103.741896,523.910660933,435.6464083851
22031,2269878444,47049426,24.3,5.04,2269.878444,47.049426,551.580461892,114.4018735776
06019,15431410219,137339029,43.2,29.97,15431.410219,137.339029,6666.369214608,4624.793642634299
13105,909303700,59911773,35.3,8.54,909.3037,59.911773,320.9842061,77.65453598
01005,2292144656,50538698,27.0,6.59,2292.144656,50.538698,618.87905712,151.0523328304
37017,2265870801,33027800,32.2,13.72,2265.870801,33.0278,729.6103979220002,310.87747389720005
48111,3893093470,5182189,93.1,40.91,3893.09347,5.182189,3624.4700205699996,1592.6645385769998
17167,2248891495,22577723,95.6,89.4,2248.891495,22.577723,2149.9402692199997,2010.50899653
40035,1971897017,3697828,86.9,20.66,1971.897017,3.697828,1713.5785077730002,407.3939237122
47035,1763849850,9823728,29.6,10.62,1763.84985,9.823728,522.0995556,187.32085407
26137,1333913235,28997739,10.1,5.32,1333.913235,28.997739,134.725236735,70.964184102
19161,1489300182,8569441,96.0,89.86,1489.300182,8.569441,1429.72817472,1338.2851435451998
49015,11557242845,24843848,4.7,1.29,11557.242845,24.843848,543.190413715,149.08843270050002
53019,5706360692,140294376,55.9,1.37,5706.360692,140.294376,3189.855626828,78.17714148040001
30109,2301488703,1756846,90.6,17.29,2301.488703,1.756846,2085.148764918,397.92739674869995
35027,12512530204,554703,47.4,0.22,12512.530204,0.554703,5930.939316696,27.527566448800002
40021,1940958254,69624105,45.3,8.64,1940.958254,69.624105,879.2540890619998,167.6987931456
27173,1966062971,10687958,79.0,73.14,1966.062971,10.687958,1553.18974709,1437.9784569894002
48231,2176470753,107957790,89.8,28.81,2176.470753,107.95779,1954.470736194,627.0412239392999
48335,2359710933,12489774,100.0,26.26,2359.710933,12.489774,2359.710933,619.6600910058
48499,1671154351,130748983,50.9,14.66,1671.154351,130.748983,850.6175646589999,244.99122785659998
40113,5818542165,148734982,76.6,6.95,5818.542165,148.734982,4457.003298389999,404.3886804675
37039,1179401584,29257527,9.0,2.6,1179.401584,29.257527,106.14614255999999,30.664441184
26107,1437745751,41762966,32.4,22.95,1437.745751,41.762966,465.829623324,329.9626498545
21195,2037621821,4756763,3.9,0.67,2037.621821,4.756763,79.467251019,13.6520662007
12067,1407329163,11745118,26.9,9.33,1407.329163,11.745118,378.57154484700004,131.30381090790002
37035,1039550614,37945362,24.7,13.32,1039.550614,37.945362,256.769001658,138.4681417848
21025,1275346433,7390878,7.4,1.14,1275.346433,7.390878,94.37563604200001,14.538949336199998
48075,1803680231,44835076,99.7,27.23,1803.680231,44.835076,1798.2691903070001,491.1421269013
29181,1630498740,5443027,35.5,10.19,1630.49874,5.443027,578.8270527,166.147821606
17179,1674232803,29822303,73.6,68.21,1674.232803,29.822303,1232.235343008,1141.9941949263
48243,5865172197,206206,95.1,0.04,5865.172197,0.206206,5577.778759346999,2.3460688787999997
05135,1565460785,5201389,41.8,7.78,1565.460785,5.201389,654.3626081299999,121.792849073
08069,6723022936,99012625,29.0,5.94,6723.022936,99.012625,1949.67665144,399.34756239840004
37177,1012110887,534568389,21.2,20.41,1012.110887,534.568389,214.567508044,206.5718320367
27131,1284224027,52057387,71.3,60.7,1284.224027,52.057387,915.651731251,779.5239843889999
29219,1110070358,23748217,46.6,29.8,1110.070358,23.748217,517.292786828,330.800966684
21227,1402737947,15447169,75.6,45.19,1402.737947,15.447169,1060.469887932,633.8972782493
22017,2275369596,150398853,35.4,15.07,2275.369596,150.398853,805.4808369839999,342.8981981172
46121,3596445663,5854544,99.0,12.79,3596.445663,5.854544,3560.48120637,459.9854002977
19127,1482776070,1803080,86.4,79.04,1482.77607,1.80308,1281.1185244800001,1171.986205728
40141,2256226760,20894360,99.9,63.4,2256.22676,20.89436,2253.97053324,1430.44776584
37113,1335355308,10593473,6.0,1.58,1335.355308,10.593473,80.12131847999999,21.0986138664
54063,1224426774,2297605,47.9,10.54,1224.426774,2.297605,586.500424746,129.0545819796
18155,571509742,7193732,39.0,19.68,571.509742,7.193732,222.88879938,112.47311722559999
21105,627487971,27882017,76.4,66.99,627.487971,27.882017,479.40080984400004,420.35419177290004
01061,1487870866,11604964,49.9,22.22,1487.870866,11.604964,742.447562134,330.60490642519994
17099,2939990781,33693285,78.9,75.07,2939.990781,33.693285,2319.6527262090003,2207.0510792966998
19055,1496278852,3185282,98.6,86.97,1496.278852,3.185282,1475.330948072,1301.3137175844
20127,1800737060,19736109,92.0,38.37,1800.73706,19.736109,1656.6780952,690.9428099219999
19051,1300661857,6904096,61.8,37.88,1300.661857,6.904096,803.809027626,492.69071143160005
16015,4919826480,19104287,4.4,0.14,4919.82648,19.104287,216.47236512,6.887757072
55081,2333327981,18589237,52.1,28.66,2333.327981,18.589237,1215.663878101,668.7317993546
37143,640099676,211829497,50.8,47.11,640.099676,211.829497,325.170635408,301.55095736360005
12047,1330689579,13659798,26.9,10.22,1330.689579,13.659798,357.95549675100006,135.99647497380002
18035,1015542111,9857909,66.9,62.81,1015.542111,9.857909,679.397672259,637.8619999191
12075,2896206276,762912636,26.2,11.05,2896.206276,762.912636,758.806044312,320.03079349800004
28045,1227560683,204096133,10.7,2.39,1227.560683,204.096133,131.348993081,29.3387003237
13315,978282707,11390302,37.5,22.39,978.282707,11.390302,366.856015125,219.03749809730002
22081,1007739206,34327512,38.3,10.75,1007.739206,34.327512,385.96411589799993,108.33196464499999
47093,1316572195,45439419,20.7,8.19,1316.572195,45.439419,272.530444365,107.82726277049998
23017,5379066664,256039480,5.8,1.31,5379.066664,256.03948,311.985866512,70.4657732984
29095,1565601892,30717815,27.4,18.96,1565.601892,30.717815,428.97491840799995,296.8381187232
13281,431313630,13975835,6.3,1.91,431.31363,13.975835,27.172758690000002,8.238090332999999
28129,1647926085,2599432,20.3,5.88,1647.926085,2.599432,334.52899525500004,96.898053798
16075,1053857311,8870733,62.4,22.03,1053.857311,8.870733,657.606962064,232.1647656133
16079,6830709342,14151673,0.1,0.04,6830.709342,14.151673,6.8307093420000005,2.7322837368
37095,1585933592,2192961833,31.9,23.77,1585.933592,2192.961833,505.91281584800004,376.97641481840003
19067,1296631080,1942548,97.0,89.35,1296.63108,1.942548,1257.7321476000002,1158.53986998
21145,644243924,50305452,39.0,31.78,644.243924,50.305452,251.25513036,204.7407190472
21225,887974689,53167480,88.7,78.73,887.974689,53.16748,787.633549143,699.1024726497001
46125,1598188427,1636386,99.5,88.71,1598.188427,1.636386,1590.197484865,1417.7529535917001
47029,1125399301,22117950,23.5,8.41,1125.399301,22.11795,264.46883573499997,94.6460812141
47067,575816105,2988718,51.1,11.6,575.816105,2.988718,294.242029655,66.79466818
47071,1495264133,49126297,43.9,20.61,1495.264133,49.126297,656.4209543869999,308.1739378113
45067,1267162021,12643194,16.1,8.9,1267.162021,12.643194,204.01308538100002,112.777419869
22117,1734071719,16460917,18.8,7.19,1734.071719,16.460917,326.005483172,124.67975659610002
29207,2132125025,15031190,90.3,83.11,2132.125025,15.03119,1925.3088975749997,1772.0091082775
13093,1015119749,13841085,74.2,48.31,1015.119749,13.841085,753.218853758,490.4043507419
27145,3477880457,122121594,75.7,60.03,3477.880457,122.121594,2632.7555059490005,2087.7716383371003
31155,1943097562,24827641,99.9,90.84,1943.097562,24.827641,1941.154464438,1765.1098253208
27141,1121229505,46967228,37.0,28.32,1121.229505,46.967228,414.85491685,317.532195816
46035,1127942470,3675453,97.0,76.2,1127.94247,3.675453,1094.1041959,859.49216214
47025,1125581216,18090601,43.1,12.74,1125.581216,18.090601,485.125504096,143.3990469184
48337,2411034614,19087361,83.6,13.92,2411.034614,19.087361,2015.624937304,335.6160182688
48049,2446084213,32411546,90.5,12.68,2446.084213,32.411546,2213.706212765,310.1634782084
55101,861408885,1190236349,59.9,51.57,861.408885,1190.236349,515.983922115,444.22856199450007
55115,2313442856,41883375,43.2,32.57,2313.442856,41.883375,999.4073137920001,753.4883381992
19009,1147264553,1152260,97.2,89.37,1147.264553,1.15226,1115.141145516,1025.3103310161
48207,2339103815,18465208,97.7,50.69,2339.103815,18.465208,2285.304427255,1185.6917238234998
40083,1926521247,12926653,82.5,32.52,1926.521247,12.926653,1589.380028775,626.5047095244
36065,3139921985,117340432,24.8,15.37,3139.921985,117.340432,778.7006522800001,482.6060090945
08065,976215870,18111565,4.9,0.22,976.21587,18.111565,47.834577630000005,2.147674914
40121,3381112561,187439435,62.1,11.01,3381.112561,187.439435,2099.670900381,372.2604929661
54017,828070519,1958441,32.9,5.76,828.070519,1.958441,272.43520075099997,47.6968618944
54105,602201080,5839706,27.8,6.25,602.20108,5.839706,167.41190024000002,37.6375675
33003,2413888299,159247403,5.4,0.74,2413.888299,159.247403,130.349968146,17.862773412600003
54095,663797704,11403003,33.9,7.5,663.797704,11.403003,225.02742165599997,49.784827799999995
27079,1162055133,65130232,86.9,78.07,1162.055133,65.130232,1009.8259105770002,907.2164423331
53017,4711869329,76507816,70.7,46.76,4711.869329,76.507816,3331.2916156030005,2203.2700982404
36009,3388633499,36608250,19.8,10.6,3388.633499,36.60825,670.949432802,359.19515089399994
55027,2267979574,81401509,72.4,60.75,2267.979574,81.401509,1642.017211576,1377.7975912050001
19105,1490771974,3661438,93.3,77.62,1490.771974,3.661438,1390.890251742,1157.1372062188002
20007,2937248475,5403867,87.0,32.59,2937.248475,5.403867,2555.40617325,957.2492780025001
29169,1416985288,11341981,31.8,6.92,1416.985288,11.341981,450.60132158400006,98.0553819296
01045,1453311031,4016457,38.1,14.62,1453.311031,4.016457,553.7115028110001,212.47407273219997
20109,2779039722,274632,88.0,49.52,2779.039722,0.274632,2445.55495536,1376.1804703344
06039,5534850492,42012923,47.2,25.31,5534.850492,42.012923,2612.4494322240002,1400.8706595251997
29075,1272776756,762384,75.8,48.31,1272.776756,0.762384,964.764781048,614.8784508236
31009,1840674086,9443894,80.6,6.34,1840.674086,9.443894,1483.583313316,116.69873705239999
49009,1805185918,61230035,4.0,1.47,1805.185918,61.230035,72.20743671999999,26.5362329946
56031,5398019715,69035953,78.5,10.11,5398.019715,69.035953,4237.445476275,545.7397931865
37071,921400770,20560593,16.6,6.74,921.40077,20.560593,152.95252782,62.102411898
35019,7847071878,2888161,74.5,0.69,7847.071878,2.888161,5846.06854911,54.14479595819999
30037,3041740596,2621792,90.9,14.37,3041.740596,2.621792,2764.9422017640004,437.09812364519996
37101,2049282622,11562555,36.2,25.64,2049.282622,11.562555,741.840309164,525.4360642808001
06085,3344209919,33276429,34.9,4.15,3344.209919,33.276429,1167.1292617309998,138.7847116385
45019,2376245593,1141008039,6.4,1.65,2376.245593,1141.008039,152.079717952,39.2080522845
53005,4402976584,154626802,56.4,43.48,4402.976584,154.626802,2483.278793376,1914.4142187231998
29001,1469362052,5468507,73.8,39.07,1469.362052,5.468507,1084.389194376,574.0797537164
39043,651357083,969654879,53.7,47.91,651.357083,969.654879,349.778753571,312.0651784653
17183,2326763522,7534491,82.0,77.17,2326.763522,7.534491,1907.9460880400002,1795.5634099274
29189,1314771903,39737787,12.6,3.74,1314.771903,39.737787,165.66125977800002,49.17246917220001
17007,727092582,3348032,63.2,59.02,727.092582,3.348032,459.52251182400005,429.1300418964
06103,7638228772,33767784,32.5,4.09,7638.228772,33.767784,2482.4243509000003,312.4035567748
55025,3098774789,106341440,66.2,53.58,3098.774789,106.34144,2051.388910318,1660.3235319461999
48151,2328246701,7283897,83.1,43.23,2328.246701,7.283897,1934.773008531,1006.5010488423
22085,2244636627,375317817,11.2,2.68,2244.636627,375.317817,251.399302224,60.156261603599994
17137,1473194924,9064992,82.5,72.84,1473.194924,9.064992,1215.3858123,1073.0751826416
13235,645503546,5131020,33.0,18.07,645.503546,5.13102,213.01617018000002,116.64249076220001
37015,1810858584,109088135,33.1,25.09,1810.858584,109.088135,599.3941913040001,454.34441872560006
37167,1023370455,25242751,37.9,21.44,1023.370455,25.242751,387.857402445,219.41062555200003
47143,816822292,54464086,22.8,8.31,816.822292,54.464086,186.23548257599998,67.8779324652
37079,690851081,1217389,48.8,40.64,690.851081,1.217389,337.135327528,280.7618793184
21131,1038165209,9230600,0.6,0.08,1038.165209,9.2306,6.228991254,0.8305321672000001
24039,828090979,752714478,29.0,18.56,828.090979,752.714478,240.14638390999997,153.6936857024
17123,1001787870,30368315,80.2,72.99,1001.78787,30.368315,803.4338717400001,731.2049663129999
21143,553844796,110561084,23.9,12.88,553.844796,110.561084,132.368906244,71.3352097248
48095,2547913999,25740027,89.1,17.24,2547.913999,25.740027,2270.191373109,439.2603734275999
48081,2360696264,42788774,80.4,7.37,2360.696264,42.788774,1897.999796256,173.98331465680002
47133,1122721529,3492728,48.6,12.16,1122.721529,3.492728,545.642663094,136.5229379264
26063,2165446362,3368847813,92.6,85.73,2165.446362,3368.847813,2005.203331212,1856.4371661426003
26069,1422175726,3473066854,9.6,6.52,1422.175726,3473.066854,136.528869696,92.7258573352
13069,1490399436,70456631,51.4,28.1,1490.399436,70.456631,766.065310104,418.802241516
13299,2312599086,39076860,11.1,3.95,2312.599086,39.07686,256.698498546,91.347663897
38037,4297180181,17563262,90.4,40.4,4297.180181,17.563262,3884.650883624,1736.060793124
22051,765682137,897184724,4.3,0.27,765.682137,897.184724,32.924331890999994,2.0673417699
22103,2190165998,647368450,7.9,1.43,2190.165998,647.36845,173.02311384200001,31.319373771399995
19083,1474507918,1773877,92.4,85.25,1474.507918,1.773877,1362.445316232,1257.018000095
22023,3327836871,1688122644,22.8,6.19,3327.836871,1688.122644,758.746806588,205.99310231490003
39027,1058487159,9351754,81.3,72.92,1058.487159,9.351754,860.5500602669999,771.8488363428
27137,16181092598,1584976832,3.5,1.68,16181.092598,1584.976832,566.33824093,271.8423556464
39093,1272272276,1119442372,40.0,33.45,1272.272276,1119.442372,508.90891039999997,425.57507632200003
19015,1480381942,5358723,86.1,78.93,1480.381942,5.358723,1274.6088520619999,1168.4654668206
48373,2737733230,136271619,18.5,3.34,2737.73323,136.271619,506.48064755,91.440289882
31051,1233156423,17075472,91.6,72.79,1233.156423,17.075472,1129.5712834679998,897.6145603017
24025,1132095114,231904976,26.5,18.5,1132.095114,231.904976,300.00520521,209.43759609
45037,1296025466,16321055,24.5,7.25,1296.025466,16.321055,317.52623917,93.96184628500001
51001,1163743170,2229242744,26.7,20.08,1163.74317,2229.242744,310.71942638999997,233.679628536
55015,824226133,204199001,75.5,64.57,824.226133,204.199001,622.290730415,532.2028140781
21121,1000508765,3753811,15.7,4.85,1000.508765,3.753811,157.079876105,48.5246751025
26067,1479659350,22641874,64.0,54.73,1479.65935,22.641874,946.9819839999999,809.817562255
37129,497789754,353951640,0.7,0.19,497.789754,353.95164,3.4845282779999995,0.9458005326
47131,1411163261,27434034,64.4,53.54,1411.163261,27.434034,908.7891400840001,755.5368099394
21035,997206000,66492945,55.0,41.61,997.206,66.492945,548.4633,414.9374166
51003,1866002205,14235728,39.1,11.07,1866.002205,14.235728,729.6068621549999,206.5664440935
47147,1233605511,451691,63.0,43.35,1233.605511,0.451691,777.1714719299999,534.7679890185
51043,455661684,5693068,59.2,21.97,455.661684,5.693068,269.751716928,100.10887197479998
53023,1841054914,19294817,63.7,40.19,1841.054914,19.294817,1172.7519802180002,739.9199699366
21109,894055741,3407438,34.0,11.82,894.055741,3.407438,303.97895194,105.6773885862
27031,3761621396,4887941604,0.1,0.02,3761.621396,4887.941604,3.7616213960000007,0.7523242792000001
45073,1622181422,122207290,15.6,4.72,1622.181422,122.20729,253.060301832,76.5669631184
22033,1179346038,38556769,20.0,4.61,1179.346038,38.556769,235.86920759999998,54.3678523518
28021,1262400024,35711133,23.2,6.01,1262.400024,35.711133,292.876805568,75.8702414424
24037,928885370,1050517131,26.9,16.12,928.88537,1050.517131,249.87016452999995,149.736321644
26081,2195420014,62899810,29.0,23.0,2195.420014,62.89981,636.6718040599999,504.94660322
37147,1689619168,8248766,44.6,35.88,1689.619168,8.248766,753.570148928,606.2353574784
30009,5303530750,35410727,62.2,10.3,5303.53075,35.410727,3298.7961265000004,546.26366725
31167,1107496313,8793984,97.3,74.44,1107.496313,8.793984,1077.5939125490002,824.4202553972001
13001,1313488286,13263005,39.5,26.22,1313.488286,13.263005,518.82787297,344.39662858919996
19099,1891773617,6565650,80.9,68.45,1891.773617,6.56565,1530.444856153,1294.9190408365
28153,2099745578,7255476,18.8,5.37,2099.745578,7.255476,394.75216866400007,112.75633753860001
48101,2332448739,2723996,100.4,18.12,2332.448739,2.723996,2341.778533956,422.63971150680004
51081,764634553,4086108,28.2,17.33,764.634553,4.086108,215.62694394599998,132.51116803489998
12105,4653579490,553462009,42.4,11.4,4653.57949,553.462009,1973.11770376,530.50806186
48503,2368463881,42447713,98.2,19.56,2368.463881,42.447713,2325.831531142,463.27153512359996
01123,1855771079,128817905,14.4,1.86,1855.771079,128.817905,267.231035376,34.5173420694
33015,1800358797,259322531,7.2,2.31,1800.358797,259.322531,129.625833384,41.5882882107
08105,2361956102,984295,30.4,18.7,2361.956102,0.984295,718.034655008,441.685791074
19149,2234715192,2176851,91.2,81.97,2234.715192,2.176851,2038.0602551040001,1831.7960428824
36123,875785691,97504774,53.1,38.34,875.785691,97.504774,465.042201921,335.77623392940006
53033,5478366437,497909625,3.1,1.38,5478.366437,497.909625,169.829359547,75.60145683059999
41017,7815563218,94755758,7.0,1.61,7815.563218,94.755758,547.08942526,125.83056780980002
19155,2461903582,22261204,84.1,76.46,2461.903582,22.261204,2070.4609124619997,1882.3714787971996
29229,1765780148,3533325,65.3,15.48,1765.780148,3.533325,1153.054436644,273.34276691040003
30101,4959868816,78026225,89.3,59.93,4959.868816,78.026225,4429.1628526879995,2972.4493814288
36107,1343192581,11059913,34.1,16.52,1343.192581,11.059913,458.028670121,221.8954143812
48287,1629205103,13106451,81.6,10.27,1629.205103,13.106451,1329.431364048,167.3193640781
13121,1364081871,19876730,3.6,0.64,1364.081871,19.87673,49.106947356,8.730123974400001
48073,2727141725,23873001,40.9,8.65,2727.141725,23.873001,1115.400965525,235.89775921250003
29007,1792880224,11880946,91.5,75.53,1792.880224,11.880946,1640.48540496,1354.1624331872
45029,2736299925,198896760,24.9,6.02,2736.299925,198.89676,681.3386813249999,164.725255485
55055,1441198727,68095317,62.2,51.64,1441.198727,68.095317,896.4256081940001,744.2350226228
05055,1496205815,4789586,70.6,58.06,1496.205815,4.789586,1056.32130539,868.697096189
48191,2288233624,53366404,87.4,41.82,2288.233624,53.366404,1999.9161873760002,956.9393015568
55013,2127825031,151944424,17.0,9.31,2127.825031,151.944424,361.73025527,198.10051038609998
35057,8664074710,2303485,72.9,1.39,8664.07471,2.303485,6316.110463590001,120.430638469
53049,2415872174,760845734,8.8,2.59,2415.872174,760.845734,212.596751312,62.571089306599994
37141,2256645184,162833567,11.6,7.38,2256.645184,162.833567,261.770841344,166.54041457920002
48221,1089567387,41838592,76.3,14.76,1089.567387,41.838592,831.339916281,160.8201463212
46117,3741060714,188383669,87.8,21.17,3741.060714,188.383669,3284.6513068920003,791.9825531538002
32031,16323099293,621146261,12.4,0.55,16323.099293,621.146261,2024.0643123319999,89.7770461115
21007,638850964,70009832,59.8,47.7,638.850964,70.009832,382.032876472,304.73190982799997
48009,2339055662,57765519,96.9,21.47,2339.055662,57.765519,2266.544936478,502.19525063140003
48023,2246768188,86991036,100.0,31.54,2246.768188,86.991036,2246.768188,708.6306864951999
48405,1374395181,159644687,18.2,2.71,1374.395181,159.644687,250.139922942,37.2461094051
32029,680962190,1871089,,0.0,680.96219,1.871089,,0.0
13249,432287212,2373636,32.7,7.95,432.287212,2.373636,141.35791832400002,34.366833354
09001,1618664433,549280551,13.1,1.14,1618.664433,549.280551,212.04504072299997,18.452774536199996
48313,1207103467,16493254,82.3,11.39,1207.103467,16.493254,993.4461533409999,137.4890848913
06077,3606190671,89046837,86.7,58.84,3606.190671,89.046837,3126.5673117569995,2121.8825908164
28159,1572709946,7405132,27.7,4.49,1572.709946,7.405132,435.640655042,70.6146765754
21103,741450757,12552369,71.5,35.61,741.450757,12.552369,530.1372912549999,264.0306145677
21167,644463522,11600781,85.7,37.47,644.463522,11.600781,552.305238354,241.4804816934
31183,1489717867,1059454,97.1,23.85,1489.717867,1.059454,1446.5160488569998,355.29771127950005
21135,1250540181,32492720,38.0,13.51,1250.540181,32.49272,475.20526878000004,168.9479784531
27051,1418786606,71704359,92.5,86.43,1418.786606,71.704359,1312.3776105499999,1226.2572635658
28053,1083947281,32942668,61.3,50.06,1083.947281,32.942668,664.459683253,542.6240088686
01025,3207494103,36657891,8.1,1.41,3207.494103,36.657891,259.80702234299997,45.2256668523
20017,2002208724,12087996,72.8,13.19,2002.208724,12.087996,1457.607951072,264.0913306956
21221,1143307587,103330127,43.2,26.88,1143.307587,103.330127,493.908877584,307.3210793856
01069,1501807104,4730565,40.0,23.16,1501.807104,4.730565,600.7228415999999,347.81852528639996
46003,1834813747,11201379,78.2,50.46,1834.813747,11.201379,1434.824350154,925.8470167362
31061,1491355768,487899,85.9,50.75,1491.355768,0.487899,1281.074604712,756.86305226
24029,717515665,353303064,75.7,61.58,717.515665,353.303064,543.159358405,441.846146507
20037,1527463453,13609414,88.8,55.23,1527.463453,13.609414,1356.387546264,843.6180650919
27023,1505064475,17233195,91.7,86.18,1505.064475,17.233195,1380.1441235749999,1297.064564555
46103,7191808178,19906989,64.5,11.66,7191.808178,19.906989,4638.71627481,838.5648335548
45049,1450123401,7276755,29.8,11.8,1450.123401,7.276755,432.136773498,171.11456131800003
16043,4827632203,83441579,23.4,14.33,4827.632203,83.441579,1129.665935502,691.7996946899001
13029,1130182689,46852821,9.3,1.27,1130.182689,46.852821,105.106990077,14.3533201503
51053,1305041272,9004891,28.8,13.27,1305.041272,9.004891,375.851886336,173.17897679439997
12111,1480655532,300844721,61.8,18.78,1480.655532,300.844721,915.045118776,278.06710890960005
