datetime,site_uid,temp_water,nitrate_con,diss_oxy_con,ph,spec_cond,discharge,stage
2011-02-08 10:15:00+00:00,USGS-05451210,0.1,,,,678.0,,2.99
2011-02-08 10:30:00+00:00,USGS-05451210,0.1,,,,679.0,,2.99
2011-02-08 10:45:00+00:00,USGS-05451210,0.1,,,,679.0,,2.99
2011-02-08 11:00:00+00:00,USGS-05451210,0.1,,,,679.0,,2.99
2011-02-08 11:15:00+00:00,USGS-05451210,0.1,,,,679.0,,2.98
2011-02-08 11:30:00+00:00,USGS-05451210,0.1,,,,680.0,,2.98
2011-02-08 11:45:00+00:00,USGS-05451210,0.1,,,,680.0,,2.98
2011-02-08 12:00:00+00:00,USGS-05451210,0.1,,,,680.0,,2.98
2011-02-08 12:15:00+00:00,USGS-05451210,0.1,,,,680.0,,2.98
2011-02-08 12:30:00+00:00,USGS-05451210,0.1,,,,682.0,,2.98
2011-02-08 12:45:00+00:00,USGS-05451210,0.1,,,,682.0,,2.97
2011-02-08 13:00:00+00:00,USGS-05451210,0.1,,,,682.0,,2.97
2011-02-08 13:15:00+00:00,USGS-05451210,0.1,,,,683.0,,2.97
2011-02-08 13:30:00+00:00,USGS-05451210,0.1,,,,683.0,,2.97
2011-02-08 13:45:00+00:00,USGS-05451210,0.1,,,,683.0,,2.97
2011-02-08 14:00:00+00:00,USGS-05451210,0.1,,,,682.0,,2.97
2011-02-08 14:15:00+00:00,USGS-05451210,0.1,,,,682.0,,2.96
2011-02-08 14:30:00+00:00,USGS-05451210,0.1,,,,685.0,,2.96
2011-02-08 14:45:00+00:00,USGS-05451210,0.1,,,,684.0,,2.96
2011-02-08 15:00:00+00:00,USGS-05451210,0.1,,,,684.0,,2.96
2011-02-08 15:15:00+00:00,USGS-05451210,0.1,,,,685.0,,2.96
2011-02-08 15:30:00+00:00,USGS-05451210,0.1,,,,684.0,,2.96
2011-02-08 15:45:00+00:00,USGS-05451210,0.1,,,,684.0,,2.96
2011-02-08 16:00:00+00:00,USGS-05451210,0.1,,,,685.0,,2.95
2011-02-08 16:15:00+00:00,USGS-05451210,0.1,,,,686.0,,2.95
2011-02-08 16:30:00+00:00,USGS-05451210,0.1,,,,,,2.94
2011-02-08 16:45:00+00:00,USGS-05451210,0.1,,,,,,2.95
2011-02-08 17:00:00+00:00,USGS-05451210,0.1,,,,,,2.94
2011-02-08 17:15:00+00:00,USGS-05451210,0.1,,,,,,2.94
2011-02-08 17:30:00+00:00,USGS-05451210,0.1,,,,,,2.94
2011-02-08 17:45:00+00:00,USGS-05451210,0.1,,,,,,2.94
2011-02-08 18:00:00+00:00,USGS-05451210,0.1,,,,,,2.93
2011-02-08 18:15:00+00:00,USGS-05451210,0.1,,,,,,2.93
2011-02-08 18:30:00+00:00,USGS-05451210,0.1,,,,,,2.93
2011-02-08 18:45:00+00:00,USGS-05451210,0.1,,,,,,2.93
2011-02-08 19:00:00+00:00,USGS-05451210,0.1,,,,,,2.93
2011-02-08 19:15:00+00:00,USGS-05451210,0.1,,,,,,2.93
2011-02-08 19:30:00+00:00,USGS-05451210,0.1,,,,,,2.93
2011-02-08 19:45:00+00:00,USGS-05451210,0.1,,,,,,2.93
2011-02-08 20:00:00+00:00,USGS-05451210,0.1,,,,,,2.93
2011-02-08 20:15:00+00:00,USGS-05451210,0.1,,,,,,2.93
2011-02-08 20:30:00+00:00,USGS-05451210,0.1,,,,691.0,,2.93
2011-02-08 20:45:00+00:00,USGS-05451210,0.1,,,,690.0,,2.94
2011-02-08 21:00:00+00:00,USGS-05451210,0.1,,,,692.0,,2.94
2011-02-08 21:15:00+00:00,USGS-05451210,0.1,,,,693.0,,2.94
2011-02-08 21:30:00+00:00,USGS-05451210,0.1,,,,692.0,,2.94
2011-02-08 21:45:00+00:00,USGS-05451210,0.1,,,,692.0,,2.95
2011-02-08 22:00:00+00:00,USGS-05451210,0.1,,,,693.0,,2.95
2011-02-08 22:15:00+00:00,USGS-05451210,0.1,,,,693.0,,2.95
2011-02-08 22:30:00+00:00,USGS-05451210,0.1,,,,693.0,,2.95
2011-02-08 22:45:00+00:00,USGS-05451210,0.1,,,,692.0,,2.95
2011-02-08 23:00:00+00:00,USGS-05451210,0.1,,,,692.0,,2.95
2011-02-08 23:15:00+00:00,USGS-05451210,0.1,,,,693.0,,2.95
2011-02-08 23:30:00+00:00,USGS-05451210,0.1,,,,692.0,,2.95
2011-02-08 23:45:00+00:00,USGS-05451210,0.1,,,,691.0,,2.95
2011-02-09 00:00:00+00:00,USGS-05451210,0.1,,,,691.0,,2.96
2011-02-09 00:15:00+00:00,USGS-05451210,0.1,,,,692.0,,2.95
2011-02-09 00:30:00+00:00,USGS-05451210,0.1,,,,692.0,,2.95
2011-02-09 00:45:00+00:00,USGS-05451210,0.1,,,,692.0,,2.95
2011-02-09 01:00:00+00:00,USGS-05451210,0.1,,,,692.0,,2.95
2011-02-09 01:15:00+00:00,USGS-05451210,0.1,,,,691.0,,2.95
2011-02-09 01:30:00+00:00,USGS-05451210,0.1,,,,692.0,,2.96
2011-02-09 01:45:00+00:00,USGS-05451210,0.1,,,,692.0,,2.95
2011-02-09 02:00:00+00:00,USGS-05451210,0.1,,,,693.0,,2.95
2011-02-09 02:15:00+00:00,USGS-05451210,0.1,,,,693.0,,2.96
2011-02-09 02:30:00+00:00,USGS-05451210,0.1,,,,692.0,,2.96
2011-02-09 02:45:00+00:00,USGS-05451210,0.1,,,,692.0,,2.96
2011-02-09 03:00:00+00:00,USGS-05451210,0.1,,,,691.0,,2.96
2011-02-09 03:15:00+00:00,USGS-05451210,0.1,,,,692.0,,2.96
2011-02-09 03:30:00+00:00,USGS-05451210,0.1,,,,691.0,,2.96
2011-02-09 03:45:00+00:00,USGS-05451210,0.1,,,,692.0,,2.96
2011-02-09 04:00:00+00:00,USGS-05451210,0.1,,,,692.0,,2.96
2011-02-09 04:15:00+00:00,USGS-05451210,0.1,,,,693.0,,2.96
2011-02-09 04:30:00+00:00,USGS-05451210,0.1,,,,693.0,,2.96
2011-02-09 04:45:00+00:00,USGS-05451210,0.1,,,,694.0,,2.96
2011-02-09 05:00:00+00:00,USGS-05451210,0.1,,,,692.0,,2.96
2011-02-09 05:15:00+00:00,USGS-05451210,0.1,,,,694.0,,2.96
2011-02-09 05:30:00+00:00,USGS-05451210,0.1,,,,693.0,,2.96
2011-02-09 05:45:00+00:00,USGS-05451210,0.1,,,,693.0,,2.95
2011-02-09 06:00:00+00:00,USGS-05451210,0.1,,,,694.0,,2.95
2011-02-09 06:15:00+00:00,USGS-05451210,0.1,,,,693.0,,2.95
2011-02-09 06:30:00+00:00,USGS-05451210,0.1,,,,693.0,,2.95
2011-02-09 06:45:00+00:00,USGS-05451210,0.1,,,,693.0,,2.95
2011-02-09 07:00:00+00:00,USGS-05451210,0.1,,,,693.0,,2.95
2011-02-09 07:15:00+00:00,USGS-05451210,0.1,,,,693.0,,2.95
2011-02-09 07:30:00+00:00,USGS-05451210,0.1,,,,692.0,,2.95
2011-02-09 07:45:00+00:00,USGS-05451210,0.1,,,,691.0,,2.95
2011-02-09 08:00:00+00:00,USGS-05451210,0.1,,,,693.0,,2.95
2011-02-09 08:15:00+00:00,USGS-05451210,0.1,,,,692.0,,2.96
2011-02-09 08:30:00+00:00,USGS-05451210,0.1,,,,693.0,,2.96
2011-02-09 08:45:00+00:00,USGS-05451210,0.1,,,,692.0,,2.96
2011-02-09 09:00:00+00:00,USGS-05451210,0.1,,,,693.0,,2.96
2011-02-09 09:15:00+00:00,USGS-05451210,0.1,,,,692.0,,2.96
2011-02-09 09:30:00+00:00,USGS-05451210,0.1,,,,692.0,,2.96
2011-02-09 09:45:00+00:00,USGS-05451210,0.1,,,,692.0,,2.96
2011-02-09 10:00:00+00:00,USGS-05451210,0.1,,,,693.0,,2.96
2011-02-09 10:15:00+00:00,USGS-05451210,0.1,,,,693.0,,2.95
2011-02-09 10:30:00+00:00,USGS-05451210,0.1,,,,692.0,,2.96
2011-02-09 10:45:00+00:00,USGS-05451210,0.1,,,,691.0,,2.96
2011-02-09 11:00:00+00:00,USGS-05451210,0.1,,,,691.0,,2.96
2011-02-09 11:15:00+00:00,USGS-05451210,0.1,,,,689.0,,2.95
2011-02-09 11:30:00+00:00,USGS-05451210,0.1,,,,688.0,,2.95
2011-02-09 11:45:00+00:00,USGS-05451210,0.1,,,,689.0,,2.96
2011-02-09 12:00:00+00:00,USGS-05451210,0.1,,,,689.0,,2.96
2011-02-09 12:15:00+00:00,USGS-05451210,0.1,,,,687.0,,2.95
2011-02-09 12:30:00+00:00,USGS-05451210,0.1,,,,688.0,,2.95
2011-02-09 12:45:00+00:00,USGS-05451210,0.1,,,,688.0,,2.96
2011-02-09 13:00:00+00:00,USGS-05451210,0.1,,,,689.0,,2.95
2011-02-09 13:15:00+00:00,USGS-05451210,0.1,,,,689.0,,2.95
2011-02-09 13:30:00+00:00,USGS-05451210,0.1,,,,688.0,,2.95
2011-02-09 13:45:00+00:00,USGS-05451210,0.1,,,,689.0,,2.96
2011-02-09 14:00:00+00:00,USGS-05451210,0.1,,,,688.0,,2.96
2011-02-09 14:15:00+00:00,USGS-05451210,0.1,,,,689.0,,2.96
2011-02-09 14:30:00+00:00,USGS-05451210,0.1,,,,687.0,,2.96
2011-02-09 14:45:00+00:00,USGS-05451210,0.1,,,,688.0,,2.96
2011-02-09 15:00:00+00:00,USGS-05451210,0.1,,,,687.0,,2.96
2011-02-09 15:15:00+00:00,USGS-05451210,0.1,,,,686.0,,2.96
2011-02-09 15:30:00+00:00,USGS-05451210,0.1,,,,686.0,,2.96
2011-02-09 15:45:00+00:00,USGS-05451210,0.1,,,,688.0,,2.95
2011-02-09 16:00:00+00:00,USGS-05451210,0.1,,,,686.0,,2.95
2011-02-09 16:15:00+00:00,USGS-05451210,0.1,,,,685.0,,2.96
2011-02-09 16:30:00+00:00,USGS-05451210,0.1,,,,684.0,,2.95
2011-02-09 16:45:00+00:00,USGS-05451210,0.1,,,,684.0,,2.96
2011-02-09 17:00:00+00:00,USGS-05451210,0.1,,,,684.0,,2.95
2011-02-09 17:15:00+00:00,USGS-05451210,0.1,,,,684.0,,2.95
2011-02-09 17:30:00+00:00,USGS-05451210,0.1,,,,684.0,,2.95
2011-02-09 17:45:00+00:00,USGS-05451210,0.1,,,,684.0,,2.95
2011-02-09 18:00:00+00:00,USGS-05451210,0.1,,,,686.0,,2.95
2011-02-09 18:15:00+00:00,USGS-05451210,0.1,,,,686.0,,2.94
2011-02-09 18:30:00+00:00,USGS-05451210,0.1,,,,685.0,,2.95
2011-02-09 18:45:00+00:00,USGS-05451210,0.1,,,,684.0,,2.95
2011-02-09 19:00:00+00:00,USGS-05451210,0.1,,,,684.0,,2.95
2011-02-09 19:15:00+00:00,USGS-05451210,0.1,,,,684.0,,2.95
2011-02-09 19:30:00+00:00,USGS-05451210,0.1,,,,684.0,,2.96
2011-02-09 19:45:00+00:00,USGS-05451210,0.1,,,,685.0,,2.95
2011-02-09 20:00:00+00:00,USGS-05451210,0.1,,,,684.0,,2.95
2011-02-09 20:15:00+00:00,USGS-05451210,0.1,,,,685.0,,2.96
2011-02-09 20:30:00+00:00,USGS-05451210,0.1,,,,685.0,,2.96
2011-02-09 20:45:00+00:00,USGS-05451210,0.1,,,,684.0,,2.96
2011-02-09 21:00:00+00:00,USGS-05451210,0.1,,,,683.0,,2.96
2011-02-09 21:15:00+00:00,USGS-05451210,0.1,,,,683.0,,2.96
2011-02-09 21:30:00+00:00,USGS-05451210,0.1,,,,683.0,,2.96
2011-02-09 21:45:00+00:00,USGS-05451210,0.1,,,,684.0,,2.96
2011-02-09 22:00:00+00:00,USGS-05451210,0.1,,,,685.0,,2.96
2011-02-09 22:15:00+00:00,USGS-05451210,0.1,,,,685.0,,2.96
2011-02-09 22:30:00+00:00,USGS-05451210,0.1,,,,685.0,,2.96
2011-02-09 22:45:00+00:00,USGS-05451210,0.1,,,,686.0,,2.96
2011-02-09 23:00:00+00:00,USGS-05451210,0.1,,,,686.0,,2.97
2011-02-09 23:15:00+00:00,USGS-05451210,0.1,,,,686.0,,2.96
2011-02-09 23:30:00+00:00,USGS-05451210,0.1,,,,687.0,,2.97
2011-02-09 23:45:00+00:00,USGS-05451210,0.1,,,,687.0,,2.97
2011-02-10 00:00:00+00:00,USGS-05451210,0.1,,,,687.0,,2.97
2011-02-10 00:15:00+00:00,USGS-05451210,0.1,,,,688.0,,2.97
2011-02-10 00:30:00+00:00,USGS-05451210,0.1,,,,688.0,,2.97
2011-02-10 00:45:00+00:00,USGS-05451210,0.1,,,,688.0,,2.97
2011-02-10 01:00:00+00:00,USGS-05451210,0.1,,,,688.0,,2.98
2011-02-10 01:15:00+00:00,USGS-05451210,0.1,,,,688.0,,2.98
2011-02-10 01:30:00+00:00,USGS-05451210,0.1,,,,689.0,,2.98
2011-02-10 01:45:00+00:00,USGS-05451210,0.1,,,,689.0,,2.98
2011-02-10 02:00:00+00:00,USGS-05451210,0.1,,,,689.0,,2.98
2011-02-10 02:15:00+00:00,USGS-05451210,0.1,,,,690.0,,2.98
2011-02-10 02:30:00+00:00,USGS-05451210,0.1,,,,689.0,,2.98
2011-02-10 02:45:00+00:00,USGS-05451210,0.1,,,,690.0,,2.98
2011-02-10 03:00:00+00:00,USGS-05451210,0.1,,,,690.0,,2.98
2011-02-10 03:15:00+00:00,USGS-05451210,0.1,,,,691.0,,2.98
2011-02-10 03:30:00+00:00,USGS-05451210,0.1,,,,691.0,,2.98
2011-02-10 03:45:00+00:00,USGS-05451210,0.1,,,,691.0,,2.98
2011-02-10 04:00:00+00:00,USGS-05451210,0.1,,,,691.0,,2.98
2011-02-10 04:15:00+00:00,USGS-05451210,0.1,,,,691.0,,2.98
2011-02-10 04:30:00+00:00,USGS-05451210,0.1,,,,690.0,,2.98
2011-02-10 04:45:00+00:00,USGS-05451210,0.1,,,,690.0,,2.98
2011-02-10 05:00:00+00:00,USGS-05451210,0.1,,,,691.0,,2.98
2011-02-10 05:15:00+00:00,USGS-05451210,0.1,,,,691.0,,2.98
2011-02-10 05:30:00+00:00,USGS-05451210,0.1,,,,692.0,,2.98
2011-02-10 05:45:00+00:00,USGS-05451210,0.1,,,,692.0,,2.97
2011-02-10 06:00:00+00:00,USGS-05451210,0.1,,,,692.0,,2.97
2011-02-10 06:15:00+00:00,USGS-05451210,0.1,,,,691.0,,2.97
2011-02-10 06:30:00+00:00,USGS-05451210,0.1,,,,691.0,,2.97
2011-02-10 06:45:00+00:00,USGS-05451210,0.1,,,,691.0,,2.98
2011-02-10 07:00:00+00:00,USGS-05451210,0.1,,,,691.0,,2.98
2011-02-10 07:15:00+00:00,USGS-05451210,0.1,,,,691.0,,2.98
2011-02-10 07:30:00+00:00,USGS-05451210,0.1,,,,690.0,,2.99
2011-02-10 07:45:00+00:00,USGS-05451210,0.1,,,,690.0,,2.98
2011-02-10 08:00:00+00:00,USGS-05451210,0.1,,,,690.0,,2.98
2011-02-10 08:15:00+00:00,USGS-05451210,0.1,,,,690.0,,2.98
2011-02-10 08:30:00+00:00,USGS-05451210,0.1,,,,693.0,,2.98
2011-02-10 08:45:00+00:00,USGS-05451210,0.1,,,,692.0,,2.98
2011-02-10 09:00:00+00:00,USGS-05451210,0.1,,,,691.0,,2.98
2011-02-10 09:15:00+00:00,USGS-05451210,0.1,,,,692.0,,2.98
2011-02-10 09:30:00+00:00,USGS-05451210,0.1,,,,693.0,,2.98
2011-02-10 09:45:00+00:00,USGS-05451210,0.1,,,,692.0,,2.98
2011-02-10 10:00:00+00:00,USGS-05451210,0.1,,,,693.0,,2.98
2011-02-10 10:15:00+00:00,USGS-05451210,0.1,,,,693.0,,2.98
2011-02-10 10:30:00+00:00,USGS-05451210,0.1,,,,694.0,,2.98
2011-02-10 10:45:00+00:00,USGS-05451210,0.1,,,,694.0,,2.98
2011-02-10 11:00:00+00:00,USGS-05451210,0.1,,,,694.0,,2.98
2011-02-10 11:15:00+00:00,USGS-05451210,0.1,,,,694.0,,2.98
2011-02-10 11:30:00+00:00,USGS-05451210,0.1,,,,694.0,,2.98
2011-02-10 11:45:00+00:00,USGS-05451210,0.1,,,,694.0,,2.98
2011-02-10 12:00:00+00:00,USGS-05451210,0.1,,,,694.0,,2.98
2011-02-10 12:15:00+00:00,USGS-05451210,0.1,,,,696.0,,2.98
2011-02-10 12:30:00+00:00,USGS-05451210,0.1,,,,696.0,,2.98
2011-02-10 12:45:00+00:00,USGS-05451210,0.1,,,,696.0,,2.98
2011-02-10 13:00:00+00:00,USGS-05451210,0.1,,,,698.0,,2.98
2011-02-10 13:15:00+00:00,USGS-05451210,0.1,,,,697.0,,2.98
2011-02-10 13:30:00+00:00,USGS-05451210,0.1,,,,699.0,,2.98
2011-02-10 13:45:00+00:00,USGS-05451210,0.1,,,,698.0,,2.98
2011-02-10 14:00:00+00:00,USGS-05451210,0.1,,,,699.0,,2.98
2011-02-10 14:15:00+00:00,USGS-05451210,0.1,,,,698.0,,2.98
2011-02-10 14:30:00+00:00,USGS-05451210,0.1,,,,699.0,,2.98
2011-02-10 14:45:00+00:00,USGS-05451210,0.1,,,,699.0,,2.98
2011-02-10 15:00:00+00:00,USGS-05451210,0.1,,,,698.0,,2.98
2011-02-10 15:15:00+00:00,USGS-05451210,0.1,,,,699.0,,2.98
2011-02-10 15:30:00+00:00,USGS-05451210,0.1,,,,699.0,,2.98
2011-02-10 15:45:00+00:00,USGS-05451210,0.1,,,,699.0,,2.97
2011-02-10 16:00:00+00:00,USGS-05451210,0.1,,,,700.0,,2.97
2011-02-10 16:15:00+00:00,USGS-05451210,0.1,,,,699.0,,2.97
2011-02-10 16:30:00+00:00,USGS-05451210,0.1,,,,700.0,,2.97
2011-02-10 16:45:00+00:00,USGS-05451210,0.1,,,,700.0,,2.97
2011-02-10 17:00:00+00:00,USGS-05451210,0.1,,,,700.0,,2.97
2011-02-10 17:15:00+00:00,USGS-05451210,0.1,,,,,,2.97
2011-02-10 17:30:00+00:00,USGS-05451210,0.1,,,,,,2.97
2011-02-10 17:45:00+00:00,USGS-05451210,0.1,,,,,,2.97
2011-02-10 18:00:00+00:00,USGS-05451210,0.1,,,,,,2.98
2011-02-10 18:15:00+00:00,USGS-05451210,0.1,,,,,,2.98
2011-02-10 18:30:00+00:00,USGS-05451210,0.1,,,,,,2.99
2011-02-10 18:45:00+00:00,USGS-05451210,0.1,,,,,,2.99
2011-02-10 19:00:00+00:00,USGS-05451210,0.1,,,,,,2.99
2011-02-10 19:15:00+00:00,USGS-05451210,0.1,,,,,,2.99
2011-02-10 19:30:00+00:00,USGS-05451210,0.1,,,,,,2.99
2011-02-10 19:45:00+00:00,USGS-05451210,0.1,,,,,,2.99
2011-02-10 20:00:00+00:00,USGS-05451210,0.1,,,,,,2.99
2011-02-10 20:15:00+00:00,USGS-05451210,0.1,,,,,,3.0
2011-02-10 20:30:00+00:00,USGS-05451210,0.1,,,,,,3.0
2011-02-10 20:45:00+00:00,USGS-05451210,0.1,,,,,,3.0
2011-02-10 21:00:00+00:00,USGS-05451210,0.1,,,,,,3.01
2011-02-10 21:15:00+00:00,USGS-05451210,0.1,,,,,,3.01
2011-02-10 21:30:00+00:00,USGS-05451210,0.1,,,,,,3.01
2011-02-10 21:45:00+00:00,USGS-05451210,0.1,,,,,,3.01
2011-02-10 22:00:00+00:00,USGS-05451210,0.1,,,,,,3.01
2011-02-10 22:15:00+00:00,USGS-05451210,0.1,,,,,,3.01
2011-02-10 22:30:00+00:00,USGS-05451210,0.1,,,,,,3.01
2011-02-10 22:45:00+00:00,USGS-05451210,0.1,,,,,,3.02
2011-02-10 23:00:00+00:00,USGS-05451210,0.1,,,,699.0,,3.02
2011-02-10 23:15:00+00:00,USGS-05451210,0.1,,,,700.0,,3.02
2011-02-10 23:30:00+00:00,USGS-05451210,0.1,,,,700.0,,3.02
2011-02-10 23:45:00+00:00,USGS-05451210,0.1,,,,701.0,,3.03
2011-02-11 00:00:00+00:00,USGS-05451210,0.1,,,,701.0,,3.03
2011-02-11 00:15:00+00:00,USGS-05451210,0.1,,,,701.0,,3.03
2011-02-11 00:30:00+00:00,USGS-05451210,0.1,,,,701.0,,3.04
2011-02-11 00:45:00+00:00,USGS-05451210,0.1,,,,702.0,,3.03
2011-02-11 01:00:00+00:00,USGS-05451210,0.1,,,,701.0,,3.04
2011-02-11 01:15:00+00:00,USGS-05451210,0.1,,,,702.0,,3.04
2011-02-11 01:30:00+00:00,USGS-05451210,0.1,,,,702.0,,3.04
2011-02-11 01:45:00+00:00,USGS-05451210,0.1,,,,702.0,,3.04
2011-02-11 02:00:00+00:00,USGS-05451210,0.1,,,,702.0,,3.04
2011-02-11 02:15:00+00:00,USGS-05451210,0.1,,,,701.0,,3.04
2011-02-11 02:30:00+00:00,USGS-05451210,0.1,,,,703.0,,3.04
2011-02-11 02:45:00+00:00,USGS-05451210,0.1,,,,704.0,,3.04
2011-02-11 03:00:00+00:00,USGS-05451210,0.1,,,,704.0,,3.03
2011-02-11 03:15:00+00:00,USGS-05451210,0.1,,,,704.0,,3.04
2011-02-11 03:30:00+00:00,USGS-05451210,0.1,,,,704.0,,3.04
2011-02-11 03:45:00+00:00,USGS-05451210,0.1,,,,704.0,,3.04
2011-02-11 04:00:00+00:00,USGS-05451210,0.1,,,,704.0,,3.04
2011-02-11 04:15:00+00:00,USGS-05451210,0.1,,,,704.0,,3.04
2011-02-11 04:30:00+00:00,USGS-05451210,0.1,,,,704.0,,3.04
2011-02-11 04:45:00+00:00,USGS-05451210,0.1,,,,705.0,,3.04
2011-02-11 05:00:00+00:00,USGS-05451210,0.1,,,,705.0,,3.04
2011-02-11 05:15:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 05:30:00+00:00,USGS-05451210,0.1,,,,705.0,,3.05
2011-02-11 05:45:00+00:00,USGS-05451210,0.1,,,,705.0,,3.05
2011-02-11 06:00:00+00:00,USGS-05451210,0.1,,,,705.0,,3.05
2011-02-11 06:15:00+00:00,USGS-05451210,0.1,,,,706.0,,3.05
2011-02-11 06:30:00+00:00,USGS-05451210,0.1,,,,706.0,,3.05
2011-02-11 06:45:00+00:00,USGS-05451210,0.1,,,,706.0,,3.05
2011-02-11 07:00:00+00:00,USGS-05451210,0.1,,,,707.0,,3.04
2011-02-11 07:15:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 07:30:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 07:45:00+00:00,USGS-05451210,0.1,,,,707.0,,3.04
2011-02-11 08:00:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 08:15:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 08:30:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 08:45:00+00:00,USGS-05451210,0.1,,,,705.0,,3.04
2011-02-11 09:00:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 09:15:00+00:00,USGS-05451210,0.1,,,,706.0,,3.03
2011-02-11 09:30:00+00:00,USGS-05451210,0.1,,,,705.0,,3.03
2011-02-11 09:45:00+00:00,USGS-05451210,0.1,,,,706.0,,3.03
2011-02-11 10:00:00+00:00,USGS-05451210,0.1,,,,706.0,,3.03
2011-02-11 10:15:00+00:00,USGS-05451210,0.1,,,,705.0,,3.03
2011-02-11 10:30:00+00:00,USGS-05451210,0.1,,,,706.0,,3.03
2011-02-11 10:45:00+00:00,USGS-05451210,0.1,,,,705.0,,3.03
2011-02-11 11:00:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 11:15:00+00:00,USGS-05451210,0.1,,,,705.0,,3.04
2011-02-11 11:30:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 11:45:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 12:00:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 12:15:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 12:30:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 12:45:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 13:00:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 13:15:00+00:00,USGS-05451210,0.1,,,,705.0,,3.04
2011-02-11 13:30:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 13:45:00+00:00,USGS-05451210,0.1,,,,704.0,,3.04
2011-02-11 14:00:00+00:00,USGS-05451210,0.1,,,,704.0,,3.04
2011-02-11 14:15:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 14:30:00+00:00,USGS-05451210,0.1,,,,705.0,,3.04
2011-02-11 14:45:00+00:00,USGS-05451210,0.1,,,,705.0,,3.04
2011-02-11 15:00:00+00:00,USGS-05451210,0.1,,,,706.0,,3.04
2011-02-11 15:15:00+00:00,USGS-05451210,0.1,,,,705.0,,3.04
2011-02-11 15:30:00+00:00,USGS-05451210,0.1,,,,705.0,,3.04
2011-02-11 15:45:00+00:00,USGS-05451210,0.1,,,,704.0,,3.05
2011-02-11 16:00:00+00:00,USGS-05451210,0.1,,,,703.0,,3.04
2011-02-11 16:15:00+00:00,USGS-05451210,0.1,,,,703.0,,3.04
2011-02-11 16:30:00+00:00,USGS-05451210,0.1,,,,703.0,,3.04
2011-02-11 16:45:00+00:00,USGS-05451210,0.1,,,,703.0,,3.05
2011-02-11 17:00:00+00:00,USGS-05451210,0.1,,,,704.0,,3.05
2011-02-11 17:15:00+00:00,USGS-05451210,0.1,,,,703.0,,3.06
2011-02-11 17:30:00+00:00,USGS-05451210,0.1,,,,702.0,,3.06
2011-02-11 17:45:00+00:00,USGS-05451210,0.1,,,,702.0,,3.05
2011-02-11 18:00:00+00:00,USGS-05451210,0.1,,,,702.0,,3.06
2011-02-11 18:15:00+00:00,USGS-05451210,0.1,,,,702.0,,3.06
2011-02-11 18:30:00+00:00,USGS-05451210,0.1,,,,702.0,,3.06
2011-02-11 18:45:00+00:00,USGS-05451210,0.1,,,,702.0,,3.06
2011-02-11 19:00:00+00:00,USGS-05451210,0.1,,,,702.0,,3.06
2011-02-11 19:15:00+00:00,USGS-05451210,0.1,,,,702.0,,3.07
2011-02-11 19:30:00+00:00,USGS-05451210,0.1,,,,703.0,,3.06
2011-02-11 19:45:00+00:00,USGS-05451210,0.1,,,,702.0,,3.06
2011-02-11 20:00:00+00:00,USGS-05451210,0.1,,,,702.0,,3.07
2011-02-11 20:15:00+00:00,USGS-05451210,0.1,,,,702.0,,3.07
2011-02-11 20:30:00+00:00,USGS-05451210,0.1,,,,702.0,,3.07
2011-02-11 20:45:00+00:00,USGS-05451210,0.1,,,,700.0,,3.07
2011-02-11 21:00:00+00:00,USGS-05451210,0.1,,,,702.0,,3.07
2011-02-11 21:15:00+00:00,USGS-05451210,0.1,,,,702.0,,3.07
2011-02-11 21:30:00+00:00,USGS-05451210,0.1,,,,702.0,,3.07
2011-02-11 21:45:00+00:00,USGS-05451210,0.1,,,,702.0,,3.07
2011-02-11 22:00:00+00:00,USGS-05451210,0.1,,,,703.0,,3.08
2011-02-11 22:15:00+00:00,USGS-05451210,0.1,,,,703.0,,3.09
2011-02-11 22:30:00+00:00,USGS-05451210,0.1,,,,703.0,,3.08
2011-02-11 22:45:00+00:00,USGS-05451210,0.1,,,,704.0,,3.09
2011-02-11 23:00:00+00:00,USGS-05451210,0.1,,,,703.0,,3.09
2011-02-11 23:15:00+00:00,USGS-05451210,0.1,,,,703.0,,3.08
2011-02-11 23:30:00+00:00,USGS-05451210,0.1,,,,704.0,,3.09
2011-02-11 23:45:00+00:00,USGS-05451210,0.1,,,,703.0,,3.09
