datetime,site_uid,temp_water,nitrate_con,discharge
2013-04-25 13:45:00+00:00,USGS-05418110,6.8,14.2,134.0
2013-04-25 14:00:00+00:00,USGS-05418110,6.8,14.2,134.0
2013-04-25 14:15:00+00:00,USGS-05418110,6.9,14.2,134.0
2013-04-25 14:30:00+00:00,USGS-05418110,6.9,14.2,134.0
2013-04-25 14:45:00+00:00,USGS-05418110,7.0,14.1,134.0
2013-04-25 15:00:00+00:00,USGS-05418110,7.2,14.1,134.0
2013-04-25 15:15:00+00:00,USGS-05418110,7.3,14.1,134.0
2013-04-25 15:30:00+00:00,USGS-05418110,7.4,14.1,134.0
2013-04-25 15:45:00+00:00,USGS-05418110,7.7,14.1,134.0
2013-04-25 16:00:00+00:00,USGS-05418110,7.9,14.0,134.0
2013-04-25 16:15:00+00:00,USGS-05418110,8.2,14.0,134.0
2013-04-25 16:30:00+00:00,USGS-05418110,8.3,14.0,134.0
2013-04-25 16:45:00+00:00,USGS-05418110,8.6,14.0,134.0
2013-04-25 17:00:00+00:00,USGS-05418110,8.9,14.0,134.0
2013-04-25 17:15:00+00:00,USGS-05418110,9.1,14.0,134.0
2013-04-25 17:30:00+00:00,USGS-05418110,9.2,13.9,134.0
2013-04-25 17:45:00+00:00,USGS-05418110,9.5,13.9,134.0
2013-04-25 18:00:00+00:00,USGS-05418110,9.7,13.9,134.0
2013-04-25 18:15:00+00:00,USGS-05418110,10.0,13.9,134.0
2013-04-25 18:30:00+00:00,USGS-05418110,10.4,13.9,132.0
2013-04-25 18:45:00+00:00,USGS-05418110,10.6,13.9,134.0
2013-04-25 19:00:00+00:00,USGS-05418110,10.9,13.9,132.0
2013-04-25 19:15:00+00:00,USGS-05418110,11.1,13.9,132.0
2013-04-25 19:30:00+00:00,USGS-05418110,11.4,13.8,131.0
2013-04-25 19:45:00+00:00,USGS-05418110,11.7,13.8,131.0
2013-04-25 20:00:00+00:00,USGS-05418110,11.9,13.8,131.0
2013-04-25 20:15:00+00:00,USGS-05418110,12.0,13.8,129.0
2013-04-25 20:30:00+00:00,USGS-05418110,12.2,13.8,131.0
2013-04-25 20:45:00+00:00,USGS-05418110,12.4,13.8,131.0
2013-04-25 21:00:00+00:00,USGS-05418110,12.5,13.8,129.0
2013-04-25 21:15:00+00:00,USGS-05418110,12.6,13.8,129.0
2013-04-25 21:30:00+00:00,USGS-05418110,12.7,13.8,129.0
2013-04-25 21:45:00+00:00,USGS-05418110,12.8,13.7,129.0
2013-04-25 22:00:00+00:00,USGS-05418110,12.8,13.7,127.0
2013-04-25 22:15:00+00:00,USGS-05418110,12.9,13.7,127.0
2013-04-25 22:30:00+00:00,USGS-05418110,12.9,13.7,127.0
2013-04-25 22:45:00+00:00,USGS-05418110,12.8,13.7,129.0
2013-04-25 23:00:00+00:00,USGS-05418110,12.8,13.7,127.0
2013-04-25 23:15:00+00:00,USGS-05418110,12.8,13.7,127.0
2013-04-25 23:30:00+00:00,USGS-05418110,12.7,13.7,126.0
2013-04-25 23:45:00+00:00,USGS-05418110,12.6,13.6,127.0
2013-04-26 00:00:00+00:00,USGS-05418110,12.5,13.6,127.0
2013-04-26 00:15:00+00:00,USGS-05418110,12.4,13.6,127.0
2013-04-26 00:30:00+00:00,USGS-05418110,12.3,13.6,127.0
2013-04-26 00:45:00+00:00,USGS-05418110,12.2,13.6,127.0
2013-04-26 01:00:00+00:00,USGS-05418110,12.1,13.6,127.0
2013-04-26 01:15:00+00:00,USGS-05418110,11.9,13.6,127.0
2013-04-26 01:30:00+00:00,USGS-05418110,11.8,13.6,127.0
2013-04-26 01:45:00+00:00,USGS-05418110,11.7,13.6,127.0
2013-04-26 02:00:00+00:00,USGS-05418110,11.6,13.6,126.0
2013-04-26 02:15:00+00:00,USGS-05418110,11.4,13.6,126.0
2013-04-26 02:30:00+00:00,USGS-05418110,11.3,13.6,126.0
2013-04-26 02:45:00+00:00,USGS-05418110,11.2,13.6,126.0
2013-04-26 03:00:00+00:00,USGS-05418110,11.1,13.6,124.0
2013-04-26 03:15:00+00:00,USGS-05418110,11.0,13.6,124.0
2013-04-26 03:30:00+00:00,USGS-05418110,10.9,13.5,124.0
2013-04-26 03:45:00+00:00,USGS-05418110,10.8,13.5,124.0
2013-04-26 04:00:00+00:00,USGS-05418110,10.7,13.5,124.0
2013-04-26 04:15:00+00:00,USGS-05418110,10.6,13.5,126.0
2013-04-26 04:30:00+00:00,USGS-05418110,10.5,13.5,124.0
2013-04-26 04:45:00+00:00,USGS-05418110,10.3,13.5,126.0
2013-04-26 05:00:00+00:00,USGS-05418110,10.3,13.5,124.0
2013-04-26 05:15:00+00:00,USGS-05418110,10.1,13.5,124.0
2013-04-26 05:30:00+00:00,USGS-05418110,10.0,13.5,124.0
2013-04-26 05:45:00+00:00,USGS-05418110,9.9,13.5,124.0
2013-04-26 06:00:00+00:00,USGS-05418110,9.8,13.5,126.0
2013-04-26 06:15:00+00:00,USGS-05418110,9.7,13.5,124.0
2013-04-26 06:30:00+00:00,USGS-05418110,9.6,13.5,124.0
2013-04-26 06:45:00+00:00,USGS-05418110,9.5,13.5,124.0
2013-04-26 07:00:00+00:00,USGS-05418110,9.4,13.5,124.0
2013-04-26 07:15:00+00:00,USGS-05418110,9.3,13.5,124.0
2013-04-26 07:30:00+00:00,USGS-05418110,9.3,13.5,124.0
2013-04-26 07:45:00+00:00,USGS-05418110,9.2,13.5,124.0
2013-04-26 08:00:00+00:00,USGS-05418110,9.1,13.5,124.0
2013-04-26 08:15:00+00:00,USGS-05418110,9.0,13.5,122.0
2013-04-26 08:30:00+00:00,USGS-05418110,8.9,13.5,124.0
2013-04-26 08:45:00+00:00,USGS-05418110,8.8,13.5,124.0
2013-04-26 09:00:00+00:00,USGS-05418110,8.8,13.4,122.0
2013-04-26 09:15:00+00:00,USGS-05418110,8.7,13.4,122.0
2013-04-26 09:30:00+00:00,USGS-05418110,8.7,13.4,121.0
2013-04-26 09:45:00+00:00,USGS-05418110,8.5,13.4,122.0
2013-04-26 10:00:00+00:00,USGS-05418110,8.5,13.4,122.0
2013-04-26 10:15:00+00:00,USGS-05418110,8.4,13.4,121.0
2013-04-26 10:30:00+00:00,USGS-05418110,8.3,13.4,122.0
2013-04-26 10:45:00+00:00,USGS-05418110,8.3,13.4,121.0
2013-04-26 11:00:00+00:00,USGS-05418110,8.2,13.4,121.0
2013-04-26 11:15:00+00:00,USGS-05418110,8.2,13.4,121.0
2013-04-26 11:30:00+00:00,USGS-05418110,8.1,13.4,122.0
2013-04-26 11:45:00+00:00,USGS-05418110,8.1,13.4,122.0
2013-04-26 12:00:00+00:00,USGS-05418110,8.0,13.4,121.0
2013-04-26 12:15:00+00:00,USGS-05418110,8.0,13.4,122.0
2013-04-26 12:30:00+00:00,USGS-05418110,8.0,13.4,122.0
2013-04-26 12:45:00+00:00,USGS-05418110,8.0,13.4,121.0
2013-04-26 13:00:00+00:00,USGS-05418110,8.0,13.4,121.0
2013-04-26 13:15:00+00:00,USGS-05418110,8.0,13.3,121.0
2013-04-26 13:30:00+00:00,USGS-05418110,8.1,13.3,121.0
2013-04-26 13:45:00+00:00,USGS-05418110,8.1,13.3,121.0
2013-04-26 14:00:00+00:00,USGS-05418110,8.2,13.3,122.0
2013-04-26 14:15:00+00:00,USGS-05418110,8.2,13.3,122.0
2013-04-26 14:30:00+00:00,USGS-05418110,8.4,13.3,122.0
2013-04-26 14:45:00+00:00,USGS-05418110,8.6,13.1,122.0
2013-04-26 15:00:00+00:00,USGS-05418110,8.8,13.0,122.0
2013-04-26 15:15:00+00:00,USGS-05418110,9.0,13.1,121.0
2013-04-26 15:30:00+00:00,USGS-05418110,9.2,13.2,121.0
2013-04-26 15:45:00+00:00,USGS-05418110,9.5,13.2,121.0
2013-04-26 16:00:00+00:00,USGS-05418110,9.7,13.2,121.0
2013-04-26 16:15:00+00:00,USGS-05418110,10.0,13.2,121.0
2013-04-26 16:30:00+00:00,USGS-05418110,10.3,13.2,121.0
2013-04-26 16:45:00+00:00,USGS-05418110,10.6,13.2,121.0
2013-04-26 17:00:00+00:00,USGS-05418110,10.9,13.2,121.0
2013-04-26 17:15:00+00:00,USGS-05418110,11.2,13.1,121.0
2013-04-26 17:30:00+00:00,USGS-05418110,11.5,13.1,121.0
2013-04-26 17:45:00+00:00,USGS-05418110,11.8,13.0,121.0
2013-04-26 18:00:00+00:00,USGS-05418110,12.1,13.1,121.0
2013-04-26 18:15:00+00:00,USGS-05418110,12.4,13.1,121.0
2013-04-26 18:30:00+00:00,USGS-05418110,12.8,13.1,121.0
2013-04-26 18:45:00+00:00,USGS-05418110,13.0,13.1,121.0
2013-04-26 19:00:00+00:00,USGS-05418110,13.3,13.1,121.0
2013-04-26 19:15:00+00:00,USGS-05418110,13.6,13.1,119.0
2013-04-26 19:30:00+00:00,USGS-05418110,13.8,13.1,121.0
2013-04-26 19:45:00+00:00,USGS-05418110,14.0,13.1,118.0
2013-04-26 20:00:00+00:00,USGS-05418110,14.2,13.1,121.0
2013-04-26 20:15:00+00:00,USGS-05418110,14.4,13.1,119.0
2013-04-26 20:30:00+00:00,USGS-05418110,14.6,13.0,119.0
2013-04-26 20:45:00+00:00,USGS-05418110,14.7,13.0,119.0
2013-04-26 21:00:00+00:00,USGS-05418110,14.8,13.0,119.0
2013-04-26 21:15:00+00:00,USGS-05418110,14.9,13.0,119.0
2013-04-26 21:30:00+00:00,USGS-05418110,15.0,13.0,119.0
2013-04-26 21:45:00+00:00,USGS-05418110,15.1,13.0,119.0
2013-04-26 22:00:00+00:00,USGS-05418110,15.2,13.0,118.0
2013-04-26 22:15:00+00:00,USGS-05418110,15.2,13.0,118.0
2013-04-26 22:30:00+00:00,USGS-05418110,15.2,13.0,118.0
2013-04-26 22:45:00+00:00,USGS-05418110,15.2,13.0,119.0
2013-04-26 23:00:00+00:00,USGS-05418110,15.2,12.9,118.0
2013-04-26 23:15:00+00:00,USGS-05418110,15.1,12.9,116.0
2013-04-26 23:30:00+00:00,USGS-05418110,15.0,12.9,116.0
2013-04-26 23:45:00+00:00,USGS-05418110,15.0,12.9,118.0
2013-04-27 00:00:00+00:00,USGS-05418110,14.9,12.9,118.0
2013-04-27 00:15:00+00:00,USGS-05418110,14.8,12.9,118.0
2013-04-27 00:30:00+00:00,USGS-05418110,14.7,13.0,118.0
2013-04-27 00:45:00+00:00,USGS-05418110,14.6,13.0,118.0
2013-04-27 01:00:00+00:00,USGS-05418110,14.5,13.0,119.0
2013-04-27 01:15:00+00:00,USGS-05418110,14.4,,118.0
2013-04-27 01:30:00+00:00,USGS-05418110,14.3,13.0,118.0
2013-04-27 01:45:00+00:00,USGS-05418110,14.1,13.0,119.0
2013-04-27 02:00:00+00:00,USGS-05418110,14.0,13.0,118.0
2013-04-27 02:15:00+00:00,USGS-05418110,13.9,13.0,119.0
2013-04-27 02:30:00+00:00,USGS-05418110,13.8,13.0,118.0
2013-04-27 02:45:00+00:00,USGS-05418110,13.7,13.0,118.0
2013-04-27 03:00:00+00:00,USGS-05418110,13.6,12.9,118.0
2013-04-27 03:15:00+00:00,USGS-05418110,13.4,12.9,118.0
2013-04-27 03:30:00+00:00,USGS-05418110,13.3,12.9,118.0
2013-04-27 03:45:00+00:00,USGS-05418110,13.2,12.9,118.0
2013-04-27 04:00:00+00:00,USGS-05418110,13.1,12.9,118.0
2013-04-27 04:15:00+00:00,USGS-05418110,13.0,12.9,118.0
2013-04-27 04:30:00+00:00,USGS-05418110,12.8,12.9,118.0
2013-04-27 04:45:00+00:00,USGS-05418110,12.7,12.8,118.0
2013-04-27 05:00:00+00:00,USGS-05418110,12.6,12.8,118.0
2013-04-27 05:15:00+00:00,USGS-05418110,12.5,12.8,116.0
2013-04-27 05:30:00+00:00,USGS-05418110,12.4,12.8,118.0
2013-04-27 05:45:00+00:00,USGS-05418110,12.3,12.8,116.0
2013-04-27 06:00:00+00:00,USGS-05418110,12.2,12.8,116.0
2013-04-27 06:15:00+00:00,USGS-05418110,12.1,12.8,116.0
2013-04-27 06:30:00+00:00,USGS-05418110,12.1,12.8,116.0
2013-04-27 06:45:00+00:00,USGS-05418110,12.0,12.8,116.0
2013-04-27 07:00:00+00:00,USGS-05418110,11.9,12.8,114.0
2013-04-27 07:15:00+00:00,USGS-05418110,11.8,12.7,116.0
2013-04-27 07:30:00+00:00,USGS-05418110,11.7,12.7,114.0
2013-04-27 07:45:00+00:00,USGS-05418110,11.6,12.7,116.0
2013-04-27 08:00:00+00:00,USGS-05418110,11.6,12.7,114.0
2013-04-27 08:15:00+00:00,USGS-05418110,11.5,12.7,116.0
2013-04-27 08:30:00+00:00,USGS-05418110,11.4,12.7,114.0
2013-04-27 08:45:00+00:00,USGS-05418110,11.3,12.7,114.0
2013-04-27 09:00:00+00:00,USGS-05418110,11.2,12.7,114.0
2013-04-27 09:15:00+00:00,USGS-05418110,11.2,12.7,114.0
2013-04-27 09:30:00+00:00,USGS-05418110,11.1,12.7,114.0
2013-04-27 09:45:00+00:00,USGS-05418110,11.0,12.7,114.0
2013-04-27 10:00:00+00:00,USGS-05418110,10.9,12.7,114.0
2013-04-27 10:15:00+00:00,USGS-05418110,10.9,12.7,114.0
2013-04-27 10:30:00+00:00,USGS-05418110,10.8,12.6,114.0
2013-04-27 10:45:00+00:00,USGS-05418110,10.7,12.6,114.0
2013-04-27 11:00:00+00:00,USGS-05418110,10.7,12.6,114.0
2013-04-27 11:15:00+00:00,USGS-05418110,10.6,12.6,114.0
2013-04-27 11:30:00+00:00,USGS-05418110,10.5,12.6,113.0
2013-04-27 11:45:00+00:00,USGS-05418110,10.4,12.6,114.0
2013-04-27 12:00:00+00:00,USGS-05418110,10.4,12.6,114.0
2013-04-27 12:15:00+00:00,USGS-05418110,10.3,12.6,114.0
2013-04-27 12:30:00+00:00,USGS-05418110,10.3,12.6,114.0
2013-04-27 12:45:00+00:00,USGS-05418110,10.3,12.6,113.0
2013-04-27 13:00:00+00:00,USGS-05418110,10.3,12.6,113.0
2013-04-27 13:15:00+00:00,USGS-05418110,10.3,12.6,113.0
2013-04-27 13:30:00+00:00,USGS-05418110,10.3,12.6,113.0
2013-04-27 13:45:00+00:00,USGS-05418110,10.3,12.6,113.0
2013-04-27 14:00:00+00:00,USGS-05418110,10.4,12.6,113.0
2013-04-27 14:15:00+00:00,USGS-05418110,10.5,12.5,113.0
2013-04-27 14:30:00+00:00,USGS-05418110,10.6,12.5,113.0
2013-04-27 14:45:00+00:00,USGS-05418110,10.8,12.5,113.0
2013-04-27 15:00:00+00:00,USGS-05418110,10.9,12.5,114.0
2013-04-27 15:15:00+00:00,USGS-05418110,11.2,12.5,114.0
2013-04-27 15:30:00+00:00,USGS-05418110,11.3,12.5,114.0
2013-04-27 15:45:00+00:00,USGS-05418110,11.5,12.5,114.0
2013-04-27 16:00:00+00:00,USGS-05418110,11.7,12.5,114.0
2013-04-27 16:15:00+00:00,USGS-05418110,11.9,12.5,113.0
2013-04-27 16:30:00+00:00,USGS-05418110,12.0,12.5,114.0
2013-04-27 16:45:00+00:00,USGS-05418110,12.1,12.5,113.0
2013-04-27 17:00:00+00:00,USGS-05418110,12.2,12.5,113.0
2013-04-27 17:15:00+00:00,USGS-05418110,12.4,12.5,114.0
2013-04-27 17:30:00+00:00,USGS-05418110,12.5,12.4,113.0
2013-04-27 17:45:00+00:00,USGS-05418110,12.7,12.4,113.0
2013-04-27 18:00:00+00:00,USGS-05418110,12.7,12.4,113.0
2013-04-27 18:15:00+00:00,USGS-05418110,12.9,12.4,113.0
2013-04-27 18:30:00+00:00,USGS-05418110,12.9,12.4,113.0
2013-04-27 18:45:00+00:00,USGS-05418110,13.0,12.4,113.0
2013-04-27 19:00:00+00:00,USGS-05418110,13.1,12.4,114.0
2013-04-27 19:15:00+00:00,USGS-05418110,13.2,12.4,113.0
2013-04-27 19:30:00+00:00,USGS-05418110,13.4,12.4,113.0
2013-04-27 19:45:00+00:00,USGS-05418110,13.5,12.4,111.0
2013-04-27 20:00:00+00:00,USGS-05418110,13.6,12.4,111.0
2013-04-27 20:15:00+00:00,USGS-05418110,13.7,12.4,111.0
2013-04-27 20:30:00+00:00,USGS-05418110,13.8,12.4,111.0
2013-04-27 20:45:00+00:00,USGS-05418110,13.8,12.4,111.0
2013-04-27 21:00:00+00:00,USGS-05418110,13.8,12.4,111.0
2013-04-27 21:15:00+00:00,USGS-05418110,13.9,12.4,111.0
2013-04-27 21:30:00+00:00,USGS-05418110,13.9,12.4,111.0
2013-04-27 21:45:00+00:00,USGS-05418110,13.9,12.4,110.0
2013-04-27 22:00:00+00:00,USGS-05418110,13.9,12.3,110.0
2013-04-27 22:15:00+00:00,USGS-05418110,13.9,12.3,110.0
2013-04-27 22:30:00+00:00,USGS-05418110,13.9,12.3,110.0
2013-04-27 22:45:00+00:00,USGS-05418110,14.0,12.3,110.0
2013-04-27 23:00:00+00:00,USGS-05418110,13.9,12.3,111.0
2013-04-27 23:15:00+00:00,USGS-05418110,13.9,12.3,110.0
2013-04-27 23:30:00+00:00,USGS-05418110,13.9,12.3,110.0
2013-04-27 23:45:00+00:00,USGS-05418110,13.9,12.3,110.0
2013-04-28 00:00:00+00:00,USGS-05418110,13.8,12.3,110.0
2013-04-28 00:15:00+00:00,USGS-05418110,13.8,12.3,110.0
2013-04-28 00:30:00+00:00,USGS-05418110,13.7,12.3,110.0
2013-04-28 00:45:00+00:00,USGS-05418110,13.6,12.3,110.0
2013-04-28 01:00:00+00:00,USGS-05418110,13.6,12.2,110.0
2013-04-28 01:15:00+00:00,USGS-05418110,13.5,12.2,110.0
2013-04-28 01:30:00+00:00,USGS-05418110,13.4,12.2,110.0
2013-04-28 01:45:00+00:00,USGS-05418110,13.4,12.2,110.0
2013-04-28 02:00:00+00:00,USGS-05418110,13.3,12.2,110.0
2013-04-28 02:15:00+00:00,USGS-05418110,13.2,12.2,110.0
2013-04-28 02:30:00+00:00,USGS-05418110,13.1,12.2,110.0
2013-04-28 02:45:00+00:00,USGS-05418110,13.0,12.2,108.0
2013-04-28 03:00:00+00:00,USGS-05418110,12.9,12.2,108.0
2013-04-28 03:15:00+00:00,USGS-05418110,12.8,12.2,108.0
2013-04-28 03:30:00+00:00,USGS-05418110,12.8,12.2,108.0
2013-04-28 03:45:00+00:00,USGS-05418110,12.7,12.2,108.0
2013-04-28 04:00:00+00:00,USGS-05418110,12.6,12.2,108.0
2013-04-28 04:15:00+00:00,USGS-05418110,12.5,12.2,108.0
2013-04-28 04:30:00+00:00,USGS-05418110,12.4,12.2,107.0
2013-04-28 04:45:00+00:00,USGS-05418110,12.3,12.2,107.0
2013-04-28 05:00:00+00:00,USGS-05418110,12.2,12.2,107.0
2013-04-28 05:15:00+00:00,USGS-05418110,12.1,12.2,108.0
2013-04-28 05:30:00+00:00,USGS-05418110,12.0,12.2,108.0
2013-04-28 05:45:00+00:00,USGS-05418110,11.9,12.2,107.0
2013-04-28 06:00:00+00:00,USGS-05418110,11.8,12.2,108.0
2013-04-28 06:15:00+00:00,USGS-05418110,11.7,12.2,108.0
2013-04-28 06:30:00+00:00,USGS-05418110,11.6,12.1,107.0
2013-04-28 06:45:00+00:00,USGS-05418110,11.5,12.1,107.0
2013-04-28 07:00:00+00:00,USGS-05418110,11.4,12.1,107.0
2013-04-28 07:15:00+00:00,USGS-05418110,11.3,12.1,107.0
2013-04-28 07:30:00+00:00,USGS-05418110,11.3,12.2,107.0
2013-04-28 07:45:00+00:00,USGS-05418110,11.1,12.2,107.0
2013-04-28 08:00:00+00:00,USGS-05418110,11.1,12.1,107.0
2013-04-28 08:15:00+00:00,USGS-05418110,11.0,12.1,107.0
2013-04-28 08:30:00+00:00,USGS-05418110,10.9,12.1,107.0
2013-04-28 08:45:00+00:00,USGS-05418110,10.8,12.1,107.0
2013-04-28 09:00:00+00:00,USGS-05418110,10.7,12.1,107.0
2013-04-28 09:15:00+00:00,USGS-05418110,10.6,12.1,107.0
2013-04-28 09:30:00+00:00,USGS-05418110,10.6,12.1,105.0
2013-04-28 09:45:00+00:00,USGS-05418110,10.5,12.1,105.0
2013-04-28 10:00:00+00:00,USGS-05418110,10.4,12.1,105.0
2013-04-28 10:15:00+00:00,USGS-05418110,10.3,12.1,105.0
2013-04-28 10:30:00+00:00,USGS-05418110,10.2,12.1,105.0
2013-04-28 10:45:00+00:00,USGS-05418110,10.2,12.1,105.0
2013-04-28 11:00:00+00:00,USGS-05418110,10.1,12.1,105.0
2013-04-28 11:15:00+00:00,USGS-05418110,10.0,12.1,105.0
2013-04-28 11:30:00+00:00,USGS-05418110,10.0,12.1,105.0
2013-04-28 11:45:00+00:00,USGS-05418110,9.9,12.1,105.0
2013-04-28 12:00:00+00:00,USGS-05418110,9.8,12.1,105.0
2013-04-28 12:15:00+00:00,USGS-05418110,9.8,12.0,105.0
2013-04-28 12:30:00+00:00,USGS-05418110,9.8,12.0,105.0
2013-04-28 12:45:00+00:00,USGS-05418110,9.8,12.0,107.0
2013-04-28 13:00:00+00:00,USGS-05418110,9.8,12.1,105.0
2013-04-28 13:15:00+00:00,USGS-05418110,9.8,12.0,105.0
2013-04-28 13:30:00+00:00,USGS-05418110,9.8,12.0,105.0
2013-04-28 13:45:00+00:00,USGS-05418110,9.9,12.0,107.0
2013-04-28 14:00:00+00:00,USGS-05418110,10.0,12.0,107.0
2013-04-28 14:15:00+00:00,USGS-05418110,10.1,12.0,107.0
2013-04-28 14:30:00+00:00,USGS-05418110,10.2,12.0,107.0
2013-04-28 14:45:00+00:00,USGS-05418110,10.4,12.0,107.0
2013-04-28 15:00:00+00:00,USGS-05418110,10.6,12.0,107.0
2013-04-28 15:15:00+00:00,USGS-05418110,10.8,12.0,108.0
2013-04-28 15:30:00+00:00,USGS-05418110,11.0,12.0,108.0
2013-04-28 15:45:00+00:00,USGS-05418110,11.3,12.0,108.0
2013-04-28 16:00:00+00:00,USGS-05418110,11.5,12.0,107.0
2013-04-28 16:15:00+00:00,USGS-05418110,11.8,12.0,108.0
2013-04-28 16:30:00+00:00,USGS-05418110,12.0,11.9,107.0
2013-04-28 16:45:00+00:00,USGS-05418110,12.3,11.9,107.0
2013-04-28 17:00:00+00:00,USGS-05418110,12.6,12.0,107.0
2013-04-28 17:15:00+00:00,USGS-05418110,12.8,12.0,107.0
2013-04-28 17:30:00+00:00,USGS-05418110,13.2,11.9,107.0
2013-04-28 17:45:00+00:00,USGS-05418110,13.5,11.9,107.0
2013-04-28 18:00:00+00:00,USGS-05418110,13.8,11.9,107.0
2013-04-28 18:15:00+00:00,USGS-05418110,14.1,11.9,105.0
2013-04-28 18:30:00+00:00,USGS-05418110,14.4,11.9,107.0
2013-04-28 18:45:00+00:00,USGS-05418110,14.7,11.9,107.0
2013-04-28 19:00:00+00:00,USGS-05418110,15.0,11.9,105.0
2013-04-28 19:15:00+00:00,USGS-05418110,15.2,11.9,105.0
2013-04-28 19:30:00+00:00,USGS-05418110,15.4,11.9,105.0
2013-04-28 19:45:00+00:00,USGS-05418110,15.6,11.9,105.0
2013-04-28 20:00:00+00:00,USGS-05418110,15.8,11.8,105.0
2013-04-28 20:15:00+00:00,USGS-05418110,16.0,11.8,105.0
2013-04-28 20:30:00+00:00,USGS-05418110,16.2,11.8,105.0
2013-04-28 20:45:00+00:00,USGS-05418110,16.5,11.8,105.0
2013-04-28 21:00:00+00:00,USGS-05418110,16.6,11.8,105.0
2013-04-28 21:15:00+00:00,USGS-05418110,16.8,11.8,104.0
2013-04-28 21:30:00+00:00,USGS-05418110,16.9,11.8,104.0
2013-04-28 21:45:00+00:00,USGS-05418110,17.0,11.8,104.0
2013-04-28 22:00:00+00:00,USGS-05418110,17.1,11.8,104.0
2013-04-28 22:15:00+00:00,USGS-05418110,17.1,11.8,104.0
2013-04-28 22:30:00+00:00,USGS-05418110,17.1,11.8,104.0
2013-04-28 22:45:00+00:00,USGS-05418110,17.2,11.8,104.0
2013-04-28 23:00:00+00:00,USGS-05418110,17.1,11.7,104.0
2013-04-28 23:15:00+00:00,USGS-05418110,17.1,11.7,104.0
2013-04-28 23:30:00+00:00,USGS-05418110,17.0,11.7,102.0
2013-04-28 23:45:00+00:00,USGS-05418110,17.0,11.7,102.0
2013-04-29 00:00:00+00:00,USGS-05418110,16.9,11.7,102.0
2013-04-29 00:15:00+00:00,USGS-05418110,16.8,11.7,102.0
2013-04-29 00:30:00+00:00,USGS-05418110,16.7,11.7,102.0
2013-04-29 00:45:00+00:00,USGS-05418110,16.6,11.7,102.0
2013-04-29 01:00:00+00:00,USGS-05418110,16.5,11.7,101.0
2013-04-29 01:15:00+00:00,USGS-05418110,16.3,11.7,102.0
2013-04-29 01:30:00+00:00,USGS-05418110,16.2,11.7,102.0
2013-04-29 01:45:00+00:00,USGS-05418110,16.1,11.7,102.0
2013-04-29 02:00:00+00:00,USGS-05418110,16.0,11.7,101.0
2013-04-29 02:15:00+00:00,USGS-05418110,15.8,11.7,101.0
2013-04-29 02:30:00+00:00,USGS-05418110,15.7,11.7,102.0
2013-04-29 02:45:00+00:00,USGS-05418110,15.6,11.6,101.0
2013-04-29 03:00:00+00:00,USGS-05418110,15.5,11.6,101.0
2013-04-29 03:15:00+00:00,USGS-05418110,15.4,11.6,102.0
2013-04-29 03:30:00+00:00,USGS-05418110,15.3,11.6,101.0
2013-04-29 03:45:00+00:00,USGS-05418110,15.2,11.6,102.0
2013-04-29 04:00:00+00:00,USGS-05418110,15.0,11.6,101.0
2013-04-29 04:15:00+00:00,USGS-05418110,14.9,11.6,102.0
2013-04-29 04:30:00+00:00,USGS-05418110,14.8,11.6,101.0
2013-04-29 04:45:00+00:00,USGS-05418110,14.7,11.6,101.0
2013-04-29 05:00:00+00:00,USGS-05418110,14.6,11.6,101.0
2013-04-29 05:15:00+00:00,USGS-05418110,14.5,11.6,102.0
2013-04-29 05:30:00+00:00,USGS-05418110,14.4,11.6,102.0
2013-04-29 05:45:00+00:00,USGS-05418110,14.3,11.6,101.0
2013-04-29 06:00:00+00:00,USGS-05418110,14.2,11.6,101.0
2013-04-29 06:15:00+00:00,USGS-05418110,14.1,11.6,101.0
2013-04-29 06:30:00+00:00,USGS-05418110,14.0,11.6,99.3
2013-04-29 06:45:00+00:00,USGS-05418110,13.9,11.6,99.3
2013-04-29 07:00:00+00:00,USGS-05418110,13.8,11.6,99.3
2013-04-29 07:15:00+00:00,USGS-05418110,13.7,11.6,99.3
2013-04-29 07:30:00+00:00,USGS-05418110,13.6,11.6,99.3
2013-04-29 07:45:00+00:00,USGS-05418110,13.5,11.6,99.3
2013-04-29 08:00:00+00:00,USGS-05418110,13.4,11.5,99.3
2013-04-29 08:15:00+00:00,USGS-05418110,13.4,11.5,99.3
2013-04-29 08:30:00+00:00,USGS-05418110,13.3,11.5,99.3
2013-04-29 08:45:00+00:00,USGS-05418110,13.2,11.5,99.3
2013-04-29 09:00:00+00:00,USGS-05418110,13.1,11.5,99.3
2013-04-29 09:15:00+00:00,USGS-05418110,13.1,11.5,97.8
2013-04-29 09:30:00+00:00,USGS-05418110,13.0,11.5,99.3
2013-04-29 09:45:00+00:00,USGS-05418110,12.9,11.5,99.3
2013-04-29 10:00:00+00:00,USGS-05418110,12.9,11.5,97.8
2013-04-29 10:15:00+00:00,USGS-05418110,12.8,11.5,97.8
2013-04-29 10:30:00+00:00,USGS-05418110,12.8,11.5,99.3
2013-04-29 10:45:00+00:00,USGS-05418110,12.7,11.5,97.8
2013-04-29 11:00:00+00:00,USGS-05418110,12.6,11.5,99.3
2013-04-29 11:15:00+00:00,USGS-05418110,12.6,11.5,99.3
2013-04-29 11:30:00+00:00,USGS-05418110,12.5,11.4,99.3
2013-04-29 11:45:00+00:00,USGS-05418110,12.5,11.4,97.8
