FIPS,CENSUS_2020_POP,Economic_typology_2015,Rural_Urban_Continuum_Code_2013,Urban_Influence_Code_2013,Rural_Urban_Continuum_Code_2023,Urban_Influence_Code_2024,POVALL_2023,PCTPOVALL_2023,MEDHHINC_2023,Metro_2023,Unemployment_rate_2023,Civilian_labor_force_2023,Employed_2023,Unemployed_2023
31087,2616.0,1.0,9.0,12.0,9.0,9.0,358.0,14.200000000000001,55551.0,0.0,2.7,1276.0,1242.0,34.0
31089,10127.0,1.0,7.0,11.0,9.0,9.0,1177.0,11.8,65815.0,0.0,1.8,5614.0,5514.0,100.0
31091,711.0,5.0,9.0,12.0,9.0,9.0,65.0,9.600000000000001,53010.0,0.0,2.5,356.0,347.0,9.0
31093,6475.0,1.0,3.0,2.0,3.0,4.0,644.0,10.100000000000001,68795.0,1.0,1.9000000000000001,3524.0,3457.0,67.0
31095,7240.0,0.0,7.0,9.0,9.0,9.0,762.0,11.0,63707.0,0.0,2.0,4175.0,4093.0,82.0
31097,5290.0,4.0,8.0,7.0,8.0,6.0,525.0,12.9,64134.0,0.0,3.1,1984.0,1922.0,62.0
31099,6688.0,3.0,7.0,8.0,9.0,7.0,525.0,7.9,77458.0,0.0,1.7000000000000002,3713.0,3649.0,64.0
31101,8335.0,5.0,7.0,9.0,9.0,9.0,902.0,11.200000000000001,57160.0,0.0,1.8,4601.0,4516.0,85.0
31103,769.0,1.0,9.0,12.0,9.0,9.0,139.0,17.3,52077.0,0.0,2.2,550.0,538.0,12.0
31105,3434.0,0.0,8.0,7.0,8.0,6.0,394.0,12.3,59686.0,0.0,2.0,1932.0,1893.0,39.0
31107,8391.0,1.0,9.0,10.0,9.0,9.0,1121.0,13.700000000000001,60057.0,0.0,2.2,4545.0,4447.0,98.0
31109,322608.0,4.0,2.0,2.0,2.0,4.0,33770.0,10.8,71171.0,1.0,2.1,181811.0,177964.0,3847.0
31111,34676.0,0.0,5.0,8.0,5.0,7.0,4089.0,12.5,63632.0,0.0,2.2,18373.0,17976.0,397.0
31113,716.0,1.0,9.0,8.0,9.0,7.0,60.0,9.200000000000001,66333.0,0.0,2.4000000000000004,451.0,440.0,11.0
31115,607.0,1.0,9.0,12.0,9.0,9.0,98.0,16.6,61608.0,0.0,2.9000000000000004,383.0,372.0,11.0
31117,399.0,1.0,9.0,8.0,9.0,9.0,46.0,12.0,55174.0,0.0,2.1,426.0,417.0,9.0
31119,35585.0,0.0,5.0,8.0,5.0,7.0,3992.0,11.600000000000001,68218.0,0.0,2.0,20014.0,19610.0,404.0
31121,7668.0,1.0,3.0,2.0,3.0,4.0,709.0,9.3,72297.0,1.0,2.0,4239.0,4156.0,83.0
31123,4555.0,1.0,9.0,10.0,9.0,9.0,639.0,14.5,62245.0,0.0,2.2,2648.0,2591.0,57.0
31125,3380.0,1.0,8.0,7.0,8.0,6.0,361.0,11.3,61228.0,0.0,2.1,1958.0,1916.0,42.0
31127,7074.0,0.0,7.0,11.0,9.0,9.0,783.0,11.8,65868.0,0.0,2.2,3560.0,3480.0,80.0
31129,4095.0,1.0,9.0,12.0,9.0,9.0,437.0,10.8,58951.0,0.0,2.0,2461.0,2411.0,50.0
31131,15912.0,0.0,6.0,6.0,6.0,6.0,1283.0,8.0,76448.0,0.0,2.2,8403.0,8222.0,181.0
31133,2544.0,1.0,9.0,10.0,9.0,9.0,339.0,13.700000000000001,55574.0,0.0,2.0,1479.0,1449.0,30.0
31135,2858.0,1.0,9.0,10.0,9.0,9.0,258.0,9.3,71521.0,0.0,1.7000000000000002,1808.0,1778.0,30.0
31137,8968.0,1.0,7.0,9.0,7.0,8.0,730.0,8.3,70550.0,0.0,1.8,5077.0,4986.0,91.0
31139,7317.0,1.0,9.0,8.0,9.0,7.0,664.0,9.200000000000001,78454.0,0.0,1.8,4207.0,4130.0,77.0
31141,34296.0,3.0,5.0,8.0,5.0,7.0,2884.0,8.4,76785.0,0.0,2.0,18381.0,18020.0,361.0
31143,5214.0,1.0,9.0,10.0,8.0,6.0,375.0,7.300000000000001,79938.0,0.0,1.9000000000000001,2885.0,2829.0,56.0
31145,10702.0,0.0,7.0,11.0,7.0,8.0,1164.0,11.5,60614.0,0.0,1.9000000000000001,5880.0,5767.0,113.0
31147,7871.0,1.0,7.0,11.0,9.0,9.0,831.0,11.100000000000001,60839.0,0.0,2.1,4029.0,3944.0,85.0
31149,1262.0,1.0,9.0,12.0,9.0,9.0,170.0,13.700000000000001,56969.0,0.0,1.5,864.0,851.0,13.0
31151,14292.0,3.0,6.0,6.0,6.0,6.0,1440.0,10.5,76586.0,0.0,2.4000000000000004,7152.0,6977.0,175.0
31153,190604.0,0.0,2.0,2.0,2.0,4.0,9803.0,4.9,101902.0,1.0,2.2,99872.0,97675.0,2197.0
31155,22278.0,0.0,2.0,2.0,2.0,4.0,1506.0,6.5,85732.0,1.0,1.9000000000000001,11492.0,11272.0,220.0
31157,36084.0,0.0,5.0,8.0,5.0,7.0,5374.0,15.5,57571.0,0.0,2.6,17990.0,17517.0,473.0
31159,17609.0,0.0,2.0,2.0,2.0,4.0,1136.0,6.9,81819.0,1.0,2.0,8899.0,8719.0,180.0
31161,5127.0,1.0,9.0,12.0,9.0,9.0,698.0,14.600000000000001,59842.0,0.0,2.0,2721.0,2666.0,55.0
31163,2959.0,1.0,8.0,7.0,8.0,6.0,360.0,12.3,57592.0,0.0,2.2,1651.0,1615.0,36.0
31165,1135.0,1.0,9.0,8.0,9.0,9.0,166.0,14.4,61344.0,0.0,2.1,760.0,744.0,16.0
31167,5842.0,3.0,9.0,8.0,9.0,7.0,415.0,7.2,78112.0,0.0,1.9000000000000001,3517.0,3450.0,67.0
31169,5034.0,1.0,9.0,12.0,9.0,9.0,443.0,9.3,63574.0,0.0,1.8,2690.0,2641.0,49.0
31171,669.0,1.0,9.0,10.0,9.0,9.0,88.0,13.0,56844.0,0.0,3.4000000000000004,416.0,402.0,14.0
31173,6773.0,1.0,8.0,7.0,8.0,6.0,1264.0,19.6,57810.0,0.0,2.7,3273.0,3184.0,89.0
31175,4059.0,1.0,9.0,12.0,9.0,9.0,475.0,11.9,56604.0,0.0,2.2,2068.0,2023.0,45.0
31177,20865.0,0.0,2.0,2.0,2.0,4.0,1276.0,6.1000000000000005,88234.0,1.0,2.1,11482.0,11236.0,246.0
31179,9697.0,1.0,6.0,6.0,7.0,8.0,1061.0,12.4,68309.0,0.0,2.0,5720.0,5605.0,115.0
31181,3395.0,1.0,9.0,10.0,9.0,7.0,410.0,12.5,57002.0,0.0,2.5,1661.0,1619.0,42.0
31183,774.0,1.0,9.0,12.0,9.0,9.0,99.0,12.8,56377.0,0.0,1.7000000000000002,533.0,524.0,9.0
31185,14125.0,0.0,6.0,6.0,6.0,6.0,1269.0,9.4,73671.0,0.0,2.2,7335.0,7171.0,164.0
32000,3104614.0,,,,,,383742.0,12.200000000000001,76332.0,,5.1000000000000005,1602652.0,1520260.0,82392.0
32001,25516.0,0.0,6.0,5.0,6.0,5.0,2736.0,10.8,72065.0,0.0,4.3,11077.0,10605.0,472.0
32003,2265461.0,5.0,1.0,1.0,1.0,1.0,297404.0,12.9,75103.0,1.0,5.4,1186493.0,1122046.0,64447.0
32005,49488.0,5.0,4.0,3.0,4.0,2.0,4047.0,8.200000000000001,82025.0,0.0,4.5,22657.0,21628.0,1029.0
32007,53702.0,2.0,5.0,8.0,5.0,7.0,4834.0,9.0,85829.0,0.0,3.8000000000000003,25920.0,24940.0,980.0
32009,729.0,2.0,9.0,10.0,9.0,9.0,109.0,14.8,59057.0,0.0,4.0,479.0,460.0,19.0
32011,1855.0,2.0,9.0,8.0,9.0,7.0,219.0,11.5,81661.0,0.0,3.7,995.0,958.0,37.0
32013,17285.0,2.0,7.0,8.0,7.0,7.0,1773.0,10.4,81500.0,0.0,3.9000000000000004,7807.0,7503.0,304.0
32015,5734.0,2.0,7.0,9.0,9.0,9.0,659.0,11.5,87398.0,0.0,3.6,3151.0,3038.0,113.0
32017,4499.0,4.0,8.0,4.0,8.0,3.0,586.0,13.9,67577.0,0.0,4.7,2028.0,1933.0,95.0
32019,59235.0,0.0,4.0,5.0,2.0,4.0,5991.0,9.600000000000001,75195.0,1.0,5.800000000000001,23627.0,22259.0,1368.0
32021,4554.0,0.0,7.0,11.0,8.0,6.0,775.0,17.3,58039.0,0.0,6.800000000000001,1507.0,1404.0,103.0
32023,51591.0,0.0,4.0,3.0,4.0,2.0,8366.0,15.4,63071.0,0.0,6.4,18281.0,17109.0,1172.0
32027,6650.0,2.0,9.0,10.0,8.0,6.0,825.0,16.8,66928.0,0.0,4.7,2377.0,2266.0,111.0
32029,4104.0,0.0,2.0,2.0,2.0,4.0,308.0,7.4,88684.0,1.0,4.3,2141.0,2049.0,92.0
32031,486492.0,5.0,2.0,2.0,2.0,4.0,48394.0,9.9,84282.0,1.0,4.1000000000000005,263489.0,252761.0,10728.0
32033,9080.0,2.0,7.0,11.0,9.0,9.0,959.0,12.100000000000001,70635.0,0.0,3.4000000000000004,4605.0,4450.0,155.0
32510,58639.0,4.0,3.0,2.0,3.0,4.0,5757.0,10.4,72823.0,1.0,4.5,26018.0,24850.0,1168.0
33000,1377529.0,,,,,,99969.0,7.300000000000001,97031.0,,2.2,759604.0,742886.0,16718.0
33001,63705.0,5.0,4.0,3.0,4.0,2.0,5139.0,8.0,91333.0,0.0,2.1,30978.0,30315.0,663.0
33003,50107.0,5.0,6.0,4.0,6.0,3.0,4554.0,8.8,77303.0,0.0,2.3000000000000003,23024.0,22502.0,522.0
33005,76458.0,0.0,4.0,5.0,4.0,5.0,6709.0,9.0,84008.0,0.0,2.3000000000000003,38817.0,37915.0,902.0
33007,31268.0,5.0,7.0,8.0,7.0,8.0,4051.0,13.5,59592.0,0.0,2.6,14215.0,13839.0,376.0
33009,91118.0,5.0,5.0,8.0,5.0,7.0,8045.0,9.4,81537.0,0.0,1.9000000000000001,48303.0,47365.0,938.0
33011,422937.0,0.0,2.0,2.0,2.0,4.0,27070.0,6.5,103181.0,1.0,2.3000000000000003,239121.0,233610.0,5511.0
33013,153808.0,4.0,4.0,3.0,4.0,2.0,11623.0,7.7,91357.0,0.0,1.9000000000000001,82275.0,80709.0,1566.0
33015,314176.0,0.0,1.0,1.0,1.0,1.0,17152.0,5.4,109660.0,1.0,2.3000000000000003,187453.0,183134.0,4319.0
33017,130889.0,4.0,1.0,1.0,1.0,1.0,11683.0,9.3,84762.0,1.0,2.1,72663.0,71171.0,1492.0
33019,43063.0,0.0,7.0,8.0,7.0,7.0,3942.0,9.1,74730.0,0.0,1.9000000000000001,22756.0,22328.0,428.0
34000,9288994.0,,,,,,885529.0,9.700000000000001,99716.0,,4.4,4829671.0,4615722.0,213949.0
34001,274534.0,5.0,2.0,2.0,2.0,4.0,32219.0,11.9,75904.0,1.0,5.9,124235.0,116946.0,7289.0
34003,955732.0,0.0,1.0,1.0,1.0,1.0,62866.0,6.6000000000000005,116157.0,1.0,3.9000000000000004,514345.0,494480.0,19865.0
34005,461860.0,0.0,1.0,1.0,1.0,1.0,31013.0,6.800000000000001,102384.0,1.0,3.9000000000000004,252255.0,242294.0,9961.0
34007,523485.0,0.0,1.0,1.0,1.0,1.0,64241.0,12.3,82678.0,1.0,4.800000000000001,276187.0,262852.0,13335.0
34009,95263.0,5.0,3.0,2.0,2.0,4.0,8793.0,9.4,81007.0,1.0,7.6000000000000005,48535.0,44835.0,3700.0
34011,154152.0,0.0,3.0,2.0,3.0,4.0,24394.0,17.0,64240.0,1.0,6.5,69962.0,65428.0,4534.0
34013,863728.0,0.0,1.0,1.0,1.0,1.0,117764.0,14.200000000000001,80005.0,1.0,5.5,397420.0,375401.0,22019.0
34015,302294.0,0.0,1.0,1.0,1.0,1.0,25292.0,8.4,96965.0,1.0,4.3,164258.0,157191.0,7067.0
34017,724854.0,0.0,1.0,1.0,1.0,1.0,106193.0,15.200000000000001,88469.0,1.0,4.4,385860.0,368978.0,16882.0
34019,128947.0,0.0,1.0,1.0,1.0,1.0,6126.0,4.800000000000001,136407.0,1.0,3.5,69322.0,66902.0,2420.0
34021,387340.0,4.0,2.0,2.0,2.0,4.0,38798.0,10.600000000000001,95502.0,1.0,3.9000000000000004,218979.0,210460.0,8519.0
34023,863162.0,0.0,1.0,1.0,1.0,1.0,72101.0,8.6,104637.0,1.0,4.1000000000000005,470487.0,451218.0,19269.0
34025,643615.0,0.0,1.0,1.0,1.0,1.0,42424.0,6.7,117752.0,1.0,3.8000000000000003,352981.0,339416.0,13565.0
34027,509285.0,0.0,1.0,1.0,1.0,1.0,24591.0,4.800000000000001,134308.0,1.0,3.7,273903.0,263900.0,10003.0
34029,637229.0,5.0,1.0,1.0,1.0,1.0,65276.0,10.0,85239.0,1.0,4.2,302654.0,289839.0,12815.0
34031,524118.0,0.0,1.0,1.0,1.0,1.0,70313.0,13.9,81823.0,1.0,5.5,259188.0,244903.0,14285.0
34033,64837.0,0.0,1.0,1.0,1.0,1.0,6851.0,10.600000000000001,84008.0,1.0,5.5,31419.0,29692.0,1727.0
34035,345361.0,0.0,1.0,1.0,1.0,1.0,18892.0,5.5,140242.0,1.0,3.8000000000000003,182817.0,175899.0,6918.0
34037,144221.0,5.0,1.0,1.0,1.0,1.0,7887.0,5.4,109884.0,1.0,4.3,79040.0,75673.0,3367.0
34039,575345.0,0.0,1.0,1.0,1.0,1.0,50389.0,8.9,100031.0,1.0,4.7,295774.0,281793.0,13981.0
34041,109632.0,0.0,2.0,2.0,2.0,4.0,9107.0,8.3,98857.0,1.0,4.0,60052.0,57624.0,2428.0
35000,2117522.0,,,,,,349872.0,16.900000000000002,62286.0,,3.8000000000000003,965244.0,928983.0,36261.0
35001,676444.0,4.0,2.0,2.0,2.0,4.0,89525.0,13.5,68286.0,1.0,3.5,344824.0,332910.0,11914.0
35003,3579.0,1.0,9.0,10.0,9.0,9.0,709.0,18.6,45802.0,0.0,4.9,1129.0,1074.0,55.0
35005,65157.0,0.0,5.0,8.0,5.0,7.0,12424.0,20.1,51179.0,0.0,3.8000000000000003,27309.0,26268.0,1041.0
35006,27172.0,4.0,6.0,5.0,6.0,6.0,5801.0,23.700000000000003,47530.0,0.0,5.2,8151.0,7728.0,423.0
35007,12387.0,4.0,7.0,11.0,7.0,8.0,2073.0,17.8,54255.0,0.0,3.4000000000000004,5364.0,5179.0,185.0
35009,48430.0,0.0,5.0,8.0,5.0,7.0,8735.0,18.900000000000002,53858.0,0.0,2.9000000000000004,22257.0,21611.0,646.0
35011,1698.0,1.0,9.0,12.0,9.0,9.0,297.0,18.0,48234.0,0.0,3.3000000000000003,724.0,700.0,24.0
35013,219561.0,4.0,3.0,2.0,3.0,4.0,43762.0,19.8,56233.0,1.0,4.3,102153.0,97763.0,4390.0
35015,62314.0,2.0,5.0,8.0,5.0,7.0,9810.0,16.5,66485.0,0.0,2.6,32215.0,31365.0,850.0
35017,28185.0,2.0,7.0,8.0,7.0,7.0,5331.0,19.900000000000002,48454.0,0.0,3.5,11712.0,11301.0,411.0
35019,4452.0,5.0,7.0,9.0,9.0,9.0,917.0,24.900000000000002,43463.0,0.0,4.0,1507.0,1446.0,61.0
35021,657.0,1.0,9.0,12.0,9.0,9.0,94.0,15.100000000000001,47606.0,0.0,3.7,270.0,260.0,10.0
35023,4178.0,4.0,9.0,9.0,9.0,9.0,931.0,24.0,45343.0,0.0,3.3000000000000003,1763.0,1705.0,58.0
35025,74455.0,2.0,5.0,8.0,5.0,7.0,11871.0,17.0,60820.0,0.0,3.5,30194.0,29139.0,1055.0
35027,20269.0,5.0,7.0,9.0,7.0,7.0,3221.0,16.2,59386.0,0.0,3.2,9073.0,8781.0,292.0
35028,19419.0,0.0,6.0,5.0,6.0,5.0,740.0,3.8000000000000003,146208.0,0.0,1.9000000000000001,11817.0,11598.0,219.0
35029,25427.0,4.0,6.0,5.0,6.0,5.0,6477.0,26.400000000000002,38641.0,0.0,10.0,10089.0,9077.0,1012.0
35031,72902.0,4.0,5.0,8.0,5.0,7.0,23417.0,34.300000000000004,41427.0,0.0,5.2,22694.0,21518.0,1176.0
35033,4189.0,4.0,9.0,10.0,8.0,5.0,862.0,20.900000000000002,45685.0,0.0,5.0,1916.0,1821.0,95.0
35035,67839.0,4.0,4.0,5.0,4.0,5.0,12671.0,19.400000000000002,51298.0,0.0,4.0,24973.0,23970.0,1003.0
35037,8746.0,0.0,7.0,11.0,7.0,8.0,1919.0,22.8,43312.0,0.0,4.2,2960.0,2837.0,123.0
35039,40363.0,0.0,4.0,5.0,6.0,5.0,7359.0,18.5,51703.0,0.0,3.4000000000000004,16926.0,16343.0,583.0
35041,19191.0,1.0,7.0,8.0,7.0,7.0,3426.0,19.3,51111.0,0.0,3.6,7855.0,7569.0,286.0
35043,148834.0,3.0,2.0,2.0,2.0,4.0,18196.0,11.700000000000001,81557.0,1.0,3.6,69535.0,67001.0,2534.0
35045,121661.0,2.0,3.0,2.0,3.0,4.0,23759.0,19.900000000000002,57296.0,1.0,4.2,50865.0,48740.0,2125.0
35047,27201.0,4.0,6.0,5.0,6.0,5.0,6334.0,24.700000000000003,46318.0,0.0,4.6000000000000005,10519.0,10031.0,488.0
35049,154823.0,4.0,3.0,2.0,3.0,4.0,18759.0,12.200000000000001,78366.0,1.0,3.4000000000000004,72966.0,70517.0,2449.0
35051,11576.0,4.0,6.0,6.0,6.0,6.0,2654.0,23.5,40498.0,0.0,6.0,3877.0,3645.0,232.0
35053,16595.0,4.0,6.0,6.0,6.0,6.0,3812.0,25.200000000000003,46070.0,0.0,4.2,6170.0,5910.0,260.0
35055,34489.0,5.0,7.0,8.0,7.0,7.0,6340.0,18.5,53935.0,0.0,4.4,14808.0,14154.0,654.0
35057,15045.0,0.0,2.0,2.0,2.0,4.0,3519.0,23.0,44780.0,1.0,5.1000000000000005,5499.0,5220.0,279.0
35059,4079.0,1.0,9.0,11.0,9.0,9.0,643.0,18.400000000000002,45458.0,0.0,3.1,1531.0,1483.0,48.0
35061,76205.0,0.0,2.0,2.0,2.0,4.0,13484.0,17.3,56785.0,1.0,4.1000000000000005,31599.0,30319.0,1280.0
36000,20201249.0,,,,,,2697685.0,14.100000000000001,82052.0,,4.2,9717791.0,9306973.0,410818.0
36001,314848.0,4.0,2.0,2.0,2.0,4.0,38586.0,12.9,81193.0,1.0,3.3000000000000003,160625.0,155345.0,5280.0
36003,46456.0,5.0,7.0,9.0,7.0,9.0,6195.0,15.0,57488.0,0.0,4.3,19399.0,18571.0,828.0
36005,1472654.0,0.0,1.0,1.0,1.0,1.0,367107.0,27.700000000000003,46894.0,1.0,6.800000000000001,607911.0,566410.0,41501.0
36007,198683.0,0.0,2.0,2.0,3.0,4.0,30765.0,16.8,63590.0,1.0,3.9000000000000004,82921.0,79656.0,3265.0
36009,77042.0,0.0,4.0,3.0,4.0,2.0,13591.0,18.6,55944.0,0.0,4.3,33096.0,31684.0,1412.0
36011,76248.0,0.0,4.0,5.0,4.0,5.0,9522.0,13.3,66431.0,0.0,3.6,35666.0,34380.0,1286.0
36013,127657.0,0.0,4.0,3.0,4.0,2.0,20232.0,16.7,56040.0,0.0,4.3,53218.0,50944.0,2274.0
36015,84148.0,0.0,3.0,2.0,3.0,4.0,13187.0,16.900000000000002,60456.0,1.0,4.0,34619.0,33235.0,1384.0
36017,47220.0,3.0,6.0,6.0,6.0,6.0,6464.0,14.3,57407.0,0.0,3.5,21972.0,21208.0,764.0
36019,79843.0,4.0,5.0,8.0,4.0,5.0,10090.0,13.700000000000001,64282.0,0.0,3.5,35806.0,34546.0,1260.0
36021,61570.0,5.0,6.0,3.0,6.0,5.0,8139.0,13.700000000000001,73112.0,0.0,3.0,30670.0,29755.0,915.0
36023,46809.0,0.0,4.0,5.0,4.0,5.0,6687.0,16.0,63890.0,0.0,4.2,22426.0,21473.0,953.0
36025,44308.0,3.0,6.0,6.0,8.0,6.0,6851.0,16.3,56163.0,0.0,4.0,18669.0,17916.0,753.0
36027,295911.0,0.0,1.0,1.0,2.0,4.0,22541.0,8.0,96374.0,1.0,3.3000000000000003,147036.0,142236.0,4800.0
36029,954236.0,0.0,1.0,1.0,1.0,1.0,130014.0,14.100000000000001,70443.0,1.0,3.8000000000000003,449836.0,432741.0,17095.0
36031,37381.0,4.0,6.0,6.0,6.0,6.0,4587.0,13.0,70902.0,0.0,3.8000000000000003,17020.0,16371.0,649.0
36033,47555.0,4.0,7.0,8.0,7.0,8.0,6371.0,14.600000000000001,63624.0,0.0,3.8000000000000003,19106.0,18377.0,729.0
36035,53324.0,0.0,4.0,5.0,4.0,5.0,7197.0,14.0,63409.0,0.0,4.4,22577.0,21591.0,986.0
36037,58388.0,0.0,4.0,3.0,4.0,2.0,5844.0,10.4,71749.0,0.0,3.3000000000000003,29789.0,28808.0,981.0
36039,47931.0,4.0,6.0,6.0,6.0,6.0,6098.0,13.5,70789.0,0.0,3.8000000000000003,20525.0,19739.0,786.0
36041,5107.0,5.0,8.0,7.0,8.0,6.0,534.0,10.600000000000001,68529.0,0.0,5.0,2242.0,2130.0,112.0
36043,60139.0,5.0,2.0,2.0,2.0,4.0,8219.0,14.100000000000001,63771.0,1.0,4.1000000000000005,27470.0,26351.0,1119.0
36045,116721.0,0.0,3.0,2.0,3.0,4.0,14427.0,13.3,61664.0,1.0,4.4,44317.0,42388.0,1929.0
36047,2736074.0,0.0,1.0,1.0,1.0,1.0,482728.0,19.1,76353.0,1.0,5.5,1225540.0,1157820.0,67720.0
36049,26582.0,5.0,6.0,6.0,8.0,6.0,2885.0,11.0,64941.0,0.0,4.4,11848.0,11329.0,519.0
36051,61834.0,4.0,1.0,1.0,1.0,1.0,6447.0,11.3,70185.0,1.0,3.5,30440.0,29370.0,1070.0
36053,68016.0,0.0,2.0,2.0,2.0,4.0,6838.0,11.0,73680.0,1.0,3.7,32927.0,31701.0,1226.0
36055,759443.0,0.0,1.0,1.0,1.0,1.0,95055.0,13.100000000000001,73263.0,1.0,3.7,366441.0,353007.0,13434.0
36057,49532.0,0.0,4.0,5.0,4.0,5.0,7647.0,15.8,61463.0,0.0,4.6000000000000005,22297.0,21272.0,1025.0
36059,1395774.0,0.0,1.0,1.0,1.0,1.0,79360.0,5.800000000000001,140466.0,1.0,3.1,737126.0,714122.0,23004.0
36061,1694251.0,0.0,1.0,1.0,1.0,1.0,255002.0,16.5,100869.0,1.0,4.6000000000000005,935314.0,892343.0,42971.0
36063,212666.0,0.0,1.0,1.0,1.0,1.0,28300.0,13.8,65932.0,1.0,4.1000000000000005,99338.0,95298.0,4040.0
36065,232125.0,4.0,2.0,2.0,2.0,4.0,34084.0,15.700000000000001,61566.0,1.0,3.7,100528.0,96796.0,3732.0
36067,476516.0,0.0,2.0,2.0,2.0,4.0,61032.0,13.600000000000001,74388.0,1.0,3.5,224014.0,216184.0,7830.0
36069,112458.0,0.0,1.0,1.0,1.0,1.0,9019.0,8.200000000000001,79364.0,1.0,3.3000000000000003,56104.0,54262.0,1842.0
36071,401310.0,0.0,1.0,1.0,2.0,4.0,50244.0,12.700000000000001,93492.0,1.0,3.4000000000000004,193668.0,187010.0,6658.0
36073,40343.0,4.0,1.0,1.0,1.0,1.0,4442.0,11.700000000000001,65156.0,1.0,4.0,17233.0,16549.0,684.0
36075,117525.0,0.0,2.0,2.0,2.0,4.0,16742.0,14.9,68613.0,1.0,4.3,52899.0,50619.0,2280.0
36077,58524.0,5.0,7.0,8.0,7.0,7.0,7501.0,14.200000000000001,63863.0,0.0,3.8000000000000003,26954.0,25920.0,1034.0
36079,97668.0,0.0,1.0,1.0,1.0,1.0,7076.0,7.300000000000001,120930.0,1.0,3.1,52179.0,50548.0,1631.0
36081,2405464.0,0.0,1.0,1.0,1.0,1.0,307761.0,13.8,81399.0,1.0,4.6000000000000005,1153534.0,1100437.0,53097.0
36083,161130.0,0.0,2.0,2.0,2.0,4.0,18884.0,12.4,82846.0,1.0,3.3000000000000003,82853.0,80116.0,2737.0
36085,495747.0,0.0,1.0,1.0,1.0,1.0,63638.0,13.100000000000001,93337.0,1.0,4.9,229578.0,218372.0,11206.0
36087,338329.0,0.0,1.0,1.0,1.0,1.0,50990.0,15.200000000000001,105923.0,1.0,3.1,162073.0,157018.0,5055.0
36089,108505.0,4.0,4.0,5.0,4.0,5.0,18406.0,19.0,57832.0,0.0,4.4,43114.0,41229.0,1885.0
36091,235509.0,5.0,2.0,2.0,2.0,4.0,17032.0,7.2,94394.0,1.0,2.9000000000000004,122572.0,119039.0,3533.0
36093,158061.0,0.0,2.0,2.0,2.0,4.0,21629.0,14.0,74791.0,1.0,3.5,78483.0,75729.0,2754.0
36095,29714.0,5.0,2.0,2.0,2.0,4.0,3871.0,13.5,63768.0,1.0,4.2,14943.0,14322.0,621.0
36097,17898.0,5.0,6.0,7.0,8.0,6.0,2311.0,13.3,65210.0,0.0,3.9000000000000004,8142.0,7823.0,319.0
36099,33814.0,4.0,6.0,3.0,6.0,2.0,4394.0,14.100000000000001,58581.0,0.0,3.5,14624.0,14114.0,510.0
36101,93584.0,0.0,4.0,3.0,4.0,2.0,12857.0,14.200000000000001,64261.0,0.0,4.0,41209.0,39573.0,1636.0
36103,1525920.0,5.0,1.0,1.0,1.0,1.0,104291.0,7.0,123219.0,1.0,3.4000000000000004,809422.0,781979.0,27443.0
36105,78624.0,5.0,4.0,4.0,6.0,5.0,11112.0,14.5,68063.0,0.0,3.3000000000000003,38640.0,37358.0,1282.0
36107,48455.0,3.0,2.0,2.0,3.0,4.0,6271.0,13.3,67616.0,1.0,3.4000000000000004,22428.0,21669.0,759.0
36109,105740.0,0.0,3.0,2.0,3.0,4.0,14034.0,15.700000000000001,68222.0,1.0,3.1,49344.0,47801.0,1543.0
36111,181851.0,5.0,3.0,2.0,3.0,4.0,22116.0,12.700000000000001,84593.0,1.0,3.4000000000000004,88606.0,85552.0,3054.0
36113,65737.0,5.0,3.0,2.0,3.0,4.0,6794.0,10.5,73115.0,1.0,3.7,31463.0,30304.0,1159.0
36115,61302.0,4.0,3.0,2.0,3.0,4.0,6626.0,11.5,71396.0,1.0,3.4000000000000004,27688.0,26747.0,941.0
36117,91283.0,3.0,1.0,1.0,1.0,1.0,9922.0,11.0,73028.0,1.0,3.4000000000000004,43611.0,42145.0,1466.0
36119,1004457.0,0.0,1.0,1.0,1.0,1.0,90348.0,9.3,114020.0,1.0,3.4000000000000004,504732.0,487720.0,17012.0
36121,40531.0,4.0,6.0,4.0,8.0,3.0,3878.0,10.600000000000001,70775.0,0.0,3.9000000000000004,17253.0,16576.0,677.0
36123,24774.0,5.0,1.0,1.0,6.0,3.0,2870.0,12.3,66155.0,0.0,3.2,11719.0,11349.0,370.0
37000,10439388.0,,,,,,1351818.0,12.8,70838.0,,3.5,5231638.0,5050870.0,180768.0
37001,171415.0,0.0,3.0,2.0,3.0,4.0,21677.0,12.5,66395.0,1.0,3.4000000000000004,85834.0,82920.0,2914.0
37003,36444.0,3.0,2.0,2.0,2.0,4.0,4350.0,12.4,62976.0,1.0,3.2,18013.0,17433.0,580.0
37005,10888.0,5.0,9.0,10.0,9.0,9.0,1823.0,16.3,46571.0,0.0,4.5,4266.0,4075.0,191.0
37007,22055.0,4.0,6.0,4.0,1.0,1.0,4859.0,24.1,50503.0,1.0,4.0,10263.0,9849.0,414.0
37009,26577.0,5.0,7.0,10.0,9.0,9.0,4088.0,15.3,54589.0,0.0,3.0,12820.0,12435.0,385.0
37011,17806.0,5.0,8.0,7.0,9.0,9.0,2469.0,15.9,55922.0,0.0,3.0,7798.0,7562.0,236.0
37013,44652.0,3.0,6.0,5.0,6.0,5.0,8530.0,19.3,55960.0,0.0,4.0,19376.0,18592.0,784.0
