3672|"599730"|"927319"|"35988497"
3378|"599731"|"927319"|"35988555"
294|"599732"|"927319"|"35988612"
150|"599723"|"927322"|"35988240"
150|"599726"|"927322"|"35988363"
150|"599727"|"927322"|"35988399"
150|"599729"|"927322"|"35988457"
150|"599730"|"927322"|"35988498"
150|"599731"|"927322"|"35988556"
105|"599723"|"927333"|"35988241"
105|"599726"|"927333"|"35988364"
105|"599727"|"927333"|"35988400"
105|"599729"|"927333"|"35988458"
105|"599730"|"927333"|"35988499"
105|"599731"|"927333"|"35988557"
162|"599723"|"996016"|"35988242"
21|"599724"|"996016"|"35988295"
141|"599726"|"996016"|"35988365"
162|"599728"|"996016"|"35988429"
162|"599730"|"996016"|"35988500"
141|"599731"|"996016"|"35988558"
21|"599732"|"996016"|"35988613"
