"2C"|2|"C"||||51|||180|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||26.1|||1.6|||2.2|||5|||9.4|||7.9|||28.9||||||||35|45|55||||0|0.25|0.5||||1.25|1.3|1.35|||||1.61|||0.42|1|1.4|0.17|0.19|0.21|||||40|||23.9|||48||6|7.5|8.9|40|52.5|65|20|30|40|17|29|43|".24"|".24"|0|0|0|0|0|0|0|7|13|0|2|4|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376279"|"78687733"
"C"||"C"||||25|||53|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|80|85|90||20.8|||0.1|||0.4|||1.2|||5.8|||13.3|||67.7||||||||5|11.5|18||||0|0.25|0.5||||1.25|1.3|1.35|||||1.36|||4|9|14|0.11|0.13|0.14|||||21.9|||6.3|||48||0|1.5|2.9|20|27.5|35|5|7.5|10|1|5|9|".55"|".55"|0|0|0|0|0|0|0|7|13|0|2|4|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376282"|"78687734"
"2C"|2|"C"||||53|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|50|65|80|10|15|20||91.3|||0|||1.4|||16.6|||57|||16.3|||1.2||||||||5|7.5|10||||0|0.25|0.5||||1.4|1.5|1.6|||||1.57|||42|92|141|0.05|0.06|0.07||15.9|||12.4|||5.5|||41||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".02"|".02"|0|0|0|0|0|0|0|7|13|0|2|4|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376282"|"78687735"
"Ap"||"A"||||0|||25|||||0|0|0|0|0|0|100|100|100|100|100|100|75|80|85|35|40|45||68.8|||0.1|||3.2|||15.6|||33|||16.9|||16.2||||||||10|15|20||||0|0.25|0.5||||1.25|1.33|1.4|||||1.39|||4|9|14|0.13|0.14|0.15|||||19|||9.3|||47||0|1.5|2.9|20|25|30|0|5|10|0|0|1|".28"|".28"|0|0|0|0|0|0|0|7|13|0|2|4|5|10|15|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376282"|"78687736"
"Ap"||"A"||||0|||25|||||0|0|0|0|0|0|100|100|100|100|100|100|75|80|85|35|42.5|50||68.8|||0.1|||3.2|||15.6|||33|||16.9|||16.2||||||||10|15|20||||0|0.25|0.5||||1.25|1.33|1.4|||||1.39|||4|9|14|0.03|0.04|0.04|||||19|||9.3|||47||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".28"|".28"|0|0|0|0|0|0|13|22|30|16|24|32|5|10|15|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376284"|"78687737"
"C"||"C"||||25|||81|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|80|85|90||20.8|||0.1|||0.4|||1.2|||5.8|||13.3|||67.7||||||||5|11.5|18||||0|0.25|0.5||||1.25|1.3|1.35|||||1.36|||4|9|14|0.04|0.05|0.06|||||21.9|||6.3|||48||0|1.5|2.9|20|27.5|35|5|7.5|10|1|5|9|".55"|".55"|0|0|0|0|0|0|13|22|30|16|24|32|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376284"|"78687738"
"2C"|2|"C"||||81|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|50|65|80|10|15|20||91.3|||0|||1.4|||16.6|||57|||16.3|||1.2||||||||5|7.5|10||||0|0.25|0.5||||1.4|1.5|1.6|||||1.57|||42|92|141|0.01|0.02|0.02||15.9|||12.4|||5.5|||41||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".02"|".02"|0|0|0|0|0|0|13|22|30|16|24|32|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376284"|"78687739"
"A"||"A"||||0|||3|||||0|0|0|0|0|0|70|77.5|85|65|70|75|30|40|50|10|15|20||79.4|||0|||1.9|||12.9|||39.4|||25.2|||16.6||||||||3|4|5||||0|0.25|0.5||||1.4|1.5|1.6|||||1.59|||42|92|141|0.07|0.08|0.09||14|||9.3|||2.5|||33||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".17"|".28"|5|8|10|0|0|0|0|7|13|0|1|2|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376300"|"78687740"
"Bk"||"B"||||3|||152|||||0|0|0|0|0|0|100|100|100|95|97.5|100|70|77.5|85|15|20|25||80.7|||0|||2|||13.1|||40|||25.6|||16.8||||||||0|2.5|5||||0|0.25|0.5||||1.3|1.43|1.55|||||1.5|||42|92|141|0.05|0.08|0.11||15.1|||9.3|||1.9|||43||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".32"|".32"|10|13|15|0|0|0|0|7|13|0|2|4|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376300"|"78687741"
"A"||"A"||||0|||3|||||0|0|0|0|0|0|70|77.5|85|65|70|75|30|40|50|10|15|20||79.4|||0|||1.9|||12.9|||39.4|||25.2|||16.6||||||||3|4|5||||0|0.25|0.5||||1.4|1.5|1.6|||||1.59|||42|92|141|0.07|0.08|0.09||14|||9.3|||2.5|||33||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".17"|".28"|5|8|10|0|0|0|0|7|13|0|1|2|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376303"|"78687742"
"Bk"||"B"||||3|||152|||||0|0|0|0|0|0|100|100|100|95|97.5|100|70|77.5|85|15|20|25||80.7|||0|||2|||13.1|||40|||25.6|||16.8||||||||0|2.5|5||||0|0.25|0.5||||1.3|1.43|1.55|||||1.5|||42|92|141|0.05|0.08|0.11||15.1|||9.3|||1.9|||43||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".32"|".32"|10|13|15|0|0|0|0|7|13|0|2|4|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376303"|"78687743"
"A"||"A"||||0|||20|||||0|0|0|0|0|0|100|100|100|80|90|100|40|60|80|5|15|25||96|||0.7|||13.1|||37.2|||37.8|||7.2|||1.5||||||||0|2.5|5||||0|0.25|0.5||||1.4|1.5|1.6|||||1.57|||42|92|141|0.05|0.06|0.07||11.5|||7.5|||1.9|||39||0|1.5|2.9|0|7.5|15|0|0|0|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|2|3|4|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376304"|"78687744"
"C"||"C"||||20|||152|||||0|0|0|0|0|0|100|100|100|80|90|100|40|62.5|85|5|17.5|30||95.5|||0.7|||13.1|||37|||37.6|||7.1|||1.5||||||||0|3|6||||0|0.25|0.5||||1.4|1.5|1.6|||||1.57|||42|92|141|0.05|0.07|0.08||12|||8|||2.2|||39||0|1.5|2.9|0|7.5|15|0|0|0|0|0|0|".02"|".02"|0|0|0|0|0|0|0|0|0|2|3|4|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376304"|"78687745"
"A"||"A"||||0|||23|||||0|0|0|0|0|0|100|100|100|100|100|100|50|65|80|15|20|25||79.4|||0|||1.9|||12.9|||39.4|||25.2|||16.6||||||||3|4|5||||0|0.25|0.5||||1.4|1.45|1.5|||||1.52|||14|28|42|0.09|0.1|0.11||17.2|||11.3|||3|||43||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".37"|".37"|2|4|5|0|0|0|0|7|13|0|2|4|5|7.5|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376306"|"78687726"
"C"||"C"||||23|||152|||||0|0|0|0|0|0|70|85|100|65|80|95|35|47.5|60|15|27.5|40||66.9|||4.7|||13.6|||16.7|||20.1|||11.8|||23.1||||||||5|10|15||||0|0.25|0.5||||1.2|1.28|1.35|||||1.35|||14|28|42|0.08|0.1|0.12|||||13.6|||5.1|||44||0|1.5|2.9|15|17.5|20|0|2.5|5|0|0|0|".28"|".28"|5|8|10|0|0|0|0|7|13|0|2|4|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376306"|"78687727"
"C"||"C"||||25|||152|||||0|0|0|0|0|0|95|97.5|100|95|97.5|100|70|75|80|20|25|30||30.9|||2.6|||3.6|||5.1|||9.7|||9.9|||56.6||||||||5|12.5|20||||0|0.25|0.5||||1.3|1.4|1.5|||||1.46|||14|28|42|0.09|0.1|0.11||17.3|||14.3|||7.9|||44||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".55"|".55"|0|3|5|0|0|0|0|7|13|2|3|4|5|7.5|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376307"|"78687746"
"Ap"||"A"||||0|||25|||||0|0|0|0|0|0|100|100|100|100|100|100|60|65|70|30|35|40||67.9|||4.5|||14.5|||18|||20.2|||10.7|||19.6||||||||10|12.5|15||||0|0.25|0.5||||1.25|1.3|1.35||||1.31|1.36|1.42||14|28|42|0.1|0.11|0.12||||12.9|16.8|18.5|5.5|7.1|8.8|46|48|50|0|1.5|2.9|15|17.5|20|0|2.5|5|0|0|0|".17"|".17"|0|3|5|0|0|0|0|7|13|2|3|4|5|7.5|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376307"|"78687747"
"C"||"C"||||25|||152|||||0|0|0|0|0|0|95|97.5|100|95|97.5|100|70|75|80|20|25|30||83.8|||0|||1.1|||12.8|||48.2|||21.7|||4.7||||||||5|11.5|18||||0|0.25|0.5||||1.4|1.5|1.6||||1.47|1.57|1.64||14|28|42|0.01|0.02|0.03|9.2|22.5|26|7.2|17.6|22|3.3|8|12.8|36|40|45|0|1.5|2.9|0|7|14|0|0|0|0|0|0|".20"|".20"|5|8|10|0|0|0|13|22|30|16|24|32|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376309"|"78687748"
"Ap"||"A"||||0|||25|||||0|0|0|0|0|0|100|100|100|100|100|100|60|67.5|75|30|35|40||67.9|||4.5|||14.5|||18|||20.2|||10.7|||19.6||||||||10|12.5|15||||0|0.25|0.5||||1.25|1.3|1.35||||1.31|1.36|1.42||14|28|42|0.02|0.03|0.03||||12.9|16.8|18.5|5.5|7.1|8.8|46|48|50|0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".17"|".17"|0|3|5|0|0|0|13|22|30|16|24|32|5|7.5|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376309"|"78687749"
"A"||"A"||||0|||25|||||0|0|0|0|5|10|35|45|55|20|35|50|15|22.5|30|10|15|20||67.9|||4.5|||14.5|||18|||20.2|||10.7|||19.6||||||||10|12.5|15||||0|0.25|0.5||||1.25|1.38|1.5|||||1.51|||14|28|42|0.03|0.06|0.08|||||8.5|||3.7|||22||0|1.5|2.9|15|17.5|20|0|2.5|5|0|0|0|".10"|".24"|4|6|8|0|0|0|0|0|0|2|3|4|6|8|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376228"|"78687668"
"C"||"C"||||25|||152|||||0|0|0|5|8|10|20|25|30|15|20|25|10|15|20|5|7.5|10||66.9|||4.7|||13.6|||16.7|||20.1|||11.8|||23.1||||||||5|10|15||||0|0.25|0.5||||1.5|1.6|1.7|||||1.88|||42|92|141|0.02|0.04|0.05||5.4|||3.9|||1.4|||10||0|1.5|2.9|15|20|25|0|2.5|5|0|0|0|".05"|".24"|1|8|15|0|0|0|13|22|30|16|24|32|1|3|5|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"26376228"|"78687669"
"C2"||"C"||2||25|||152|||||0|0|0|0|0|0|75|82.5|90|75|80|85|40|45|50|5|12.5|20||96.8|||0|||1.3|||18.2|||63.1|||14.2|||0.7||||||||0|2.5|5||||0|0.25|0.5||||1.6|1.65|1.7|||||1.74|||42|92|141|0.04|0.05|0.06||10.9|||7.3|||2|||31||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".02"|".02"|0|0|0|0|0|0|30|60|90|16|24|32|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376230"|"78687670"
"C1"||"C"||1||0|||25|||||0|0|0|0|0|0|75|82.5|90|75|80|85|40|45|50|5|12.5|20||96.8|||0|||1.3|||18.2|||63.1|||14.2|||0.7||||||||0|2.5|5||||0|0.25|0.5||||1.6|1.65|1.7|||||1.74|||42|92|141|0.04|0.05|0.06||10.9|||7.3|||2|||31||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".02"|".02"|0|0|0|0|0|0|30|60|90|16|24|32|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376230"|"78687671"
"C1"||"C"||1||0|||13|||||0|0|0|0|3|5|30|35|40|15|22.5|30|5|7.5|10|0|2.5|5||91.9|||18.1|||30.4|||22.3|||15.5|||5.6|||6.6||||||||0|1.5|3||||0|0.25|0.5||||1.6|1.65|1.7|||||1.9|||141|141|141|0.02|0.03|0.04||3.4|||2.1|||0.4|||11||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".02"|".02"|0|3|5|0|0|0|0|0|0|0|2|4|1|3|5|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"26376232"|"78687672"
"C2"||"C"||2||13|||152|||||0|0|0|0|13|25|30|47.5|65|15|37.5|60|5|20|35|0|7.5|15||91|||17.9|||30.1|||22.1|||15.4|||5.5|||6.5||||||||0|2.5|5||||0|0.25|0.5||||1.6|1.65|1.7|||||1.83|||141|141|141|0.02|0.03|0.04||5.4|||3.5|||0.9|||16||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".02"|".02"|1|3|5|0|0|0|0|0|0|0|2|4|1|3|5|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"26376232"|"78687673"
"A"||"A"||||0|||8|||||0|0|0|40|40|43|38|42|45|38|38|40|20|28|30|10|12|15||67.9|||4.5|||14.5|||18|||20.2|||10.7|||19.6||||||||10|12.5|15||||0.5|0.75|1||||1.1|1.13|1.15|||||1.29|||14|28|42|0.03|0.04|0.05|||||5.4|||2.2|||18||0|1.5|2.9|15|17.5|20|0|2.5|5|0|0|0|".05"|".32"|10|13|15|0|0|0|0|0|0|0|2|4|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376235"|"78687674"
"Bk"||"B"||||8|||20|||||0|0|0|5|10|15|30|45|60|25||50|15|20|25|5|10|15||65.9|||4.3|||14.1|||17.5|||19.6|||10.4|||19.1||||||||10|15|20||||0|0.25|0.5||||1.45|1.5|1.55|||||1.65|||4|9|14|0.05|0.06|0.07|||||9.2|||4.6|||19||0|1.5|2.9|10|17.5|25|0|2.5|5|0|0|0|".10"|".32"|15|23|30|0|0|0|0|0|0|0|2|4|5|12.5|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376235"|"78687675"
"2Bkqm"|2|"B"||||20|||33|||||||||||||||||||||||||||||||||||||||||||||||||||0|||||0|0|0||||||||||||||0|0.035|0.07|0|0|0||||||||||||||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"26376235"|"78687676"
"3R"|3|"R"||||33|||43||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|0.035|0.07|||||||||||||||||0|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"26376235"|"78687677"
"Btk"||"B"||||3|||56|||||0|0|0|0|3|5|30|45|60|20|35|50|15|30|45|10|22.5|35||57|||1.3|||8.4|||15.1|||20.7|||11.5|||18||||||||20|25|30||||0|0.25|0.5||||1.3|1.38|1.45|||||1.51|||4|9|14|0.05|0.08|0.11|||||11.6|||7.4|||23||0|1.5|2.9|25|30|35|5|7.5|10|0|0|0|".05"|".24"|1|8|15|0|0|0|1|7|13|8|12|16|10|15|20|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"26376236"|"78687678"
"C"||"C"||||56|||152|||||5|10|15|15|28|40|30|35|40|20|25|30|15|17.5|20|5|7.5|10||84.3|||1.1|||12.2|||26.6|||32.1|||12.3|||9.2||||||||3|6.5|10||||0|0.25|0.5||||1.5|1.6|1.7|||||1.93|||42|92|141|0.02|0.04|0.05||4.7|||3.4|||1.2|||||0|1.5|2.9|15|20|25|0|2.5|5|0|0|0|".02"|".15"|1|8|15|0|0|0|13|22|30|16|24|32|1|3|5|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"26376236"|"78687679"
"E"||"E"||||0|||3|||||0|0|0|0|3|5|30|45|60|20|35|50|15|30|45|10|22.5|35||30.1|||2.5|||3.5|||5|||9.4|||9.7|||54.9||||||||10|15|20||||0|0.25|0.5||||1.35|1.4|1.45|||||1.53|||4|9|14|0.05|0.08|0.1|||||12.1|||4.3|||22||0|1.5|2.9|20|25|30|5|7.5|10|0|0|0|".10"|".49"|1|8|15|0|0|0|1|7|13|0|1|2|5|10|15|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"26376236"|"78687680"
"A"||"A"||||0|||5|||||0|0|0|0|5|10|35|45|55|20|35|50|15|22.5|30|10|15|20||67.9|||4.5|||14.5|||18|||20.2|||10.7|||19.6||||||||10|12.5|15||||0|0.25|0.5||||1.25|1.38|1.5|||||1.51|||14|28|42|0.03|0.06|0.08|||||8.5|||3.7|||22||0|1.5|2.9|15|17.5|20|0|2.5|5|0|0|0|".10"|".28"|4|6|8|0|0|0|0|0|0|2|3|4|6|8|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376237"|"78687681"
"Bw"||"B"||||5|||43|||||0|0|0|0|5|10|30|45|60|20|35|50|15|30|45|10|22.5|35||60.2|||4.2|||5.8|||14.4|||22.2|||13.6|||18.3||||||||18|21.5|25||||0|0.25|0.5||||1.25|1.4|1.55|||||1.53|||4|9|14|0.04|0.08|0.12|||||10.7|||6.3|||22||0|1.5|2.9|25|27.5|30|5|7.5|10|0|0|0|".10"|".24"|4|9|13|0|0|0|0|0|0|2|5|8|9|12|15|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376237"|"78687682"
"Bk"||"B"||||43|||152|||||0|0|0|0|8|15|30|45|60|25|37.5|50|15|32.5|50|5|17.5|30||65.9|||4.3|||14.1|||17.5|||19.6|||10.4|||19.1||||||||10|15|20||||0|0.25|0.5||||1.15|1.3|1.45|||||1.42|||4|23|42|0.03|0.07|0.1|||||9.4|||4.4|||25||0|1.5|2.9|15|20|25|0|5|10|0|0|0|".05"|".24"|13|27|40|1|6|10|0|13|25|8|12|16|9|10.5|12|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376237"|"78687683"
"Ap"||"A"||||0|||25|||||0|0|0|0|0|0|100|100|100|95|97.5|100|95|97.5|100|75|85|95||27.1|||0.1|||0.5|||1.5|||7.6|||17.4|||41.9||||||||27|31|35||||0|0.25|0.5||||1.35|1.4|1.45|||||1.6|||1.4|3|4|0.12|0.15|0.18|||||31.6|||18.3|||44||3|4.5|5.9|35|42.5|50|10|15|20|7|14|23|".43"|".43"|0|0|0|0|0|0|0|7|13|4|10|16|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376239"|"78687684"
"C"||"C"||||25|||89|||||0|0|0|0|0|0|100|100|100|95|97.5|100|95|97.5|100|85|90|95||6.7|||0.3|||0.6|||0.9|||2.1|||2.8|||62.3||||||||27|31|35||||0|0.25|0.5||||1.35|1.4|1.45|||||1.6|||1.4|3|4|0.12|0.15|0.18|||||31.1|||17.4|||44||3|4.5|5.9|35|42.5|50|10|15|20|8|15|23|".43"|".43"|0|0|0|0|0|0|0|7|13|4|10|16|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376239"|"78687685"
"2C"|2|"C"||||89|||152|||||0|0|0|0|0|0|100|100|100|95|97.5|100|50|65|80|5|12.5|20||96.8|||0|||1.3|||18.2|||63.1|||14.2|||0.7||||||||0|2.5|5||||0|0.25|0.5||||1.6|1.65|1.7|||||1.73|||42|92|141|0.04|0.05|0.06||12.5|||8.3|||2.3|||35||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".02"|".02"|0|0|0|0|0|0|0|7|13|4|10|16|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376239"|"78687686"
"Ap"||"A"||||0|||30|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|75|85|95||26.1|||1.7|||2.2|||5|||9.4|||7.8|||28.9||||||||40|45|50||||0.5|0.75|1||||1.15|1.2|1.25||||1.44|1.49|1.55||0.42|1|1.4|0.15|0.16|0.17||||30|41.9|42.9|20.8|23.6|26.3|50|52|53|6|7.5|8.9|50|55|60|25|30|35|21|27|35|".24"|".24"|2|4|5|0|0|0|0|7|13|4|10|16|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376242"|"78687687"
"C"||"C"||||30|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|80|85|90||22.1|||3|||3.5|||4.1|||6.2|||5.3|||27.9||||||||45|50|55||||0.5|1.25|2||||1.15|1.2|1.25||||1.44|1.49|1.55||0.42|1|1.4|0.15|0.16|0.17||||41.9|42.9|43.9|23.3|26.6|29.8|49|51|53|6|7.5|8.9|50|55|60|25|30|35|21|27|35|".24"|".24"|5|8|10|0|0|0|0|7|13|4|10|16|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376242"|"78687688"
"C1"||"C"||1||23|||48|||||0|0|0|0|0|0|100|100|100|100|100|100|85|90|95|60|70|80||62.7|||0|||0.1|||2.2|||24.2|||36.2|||23.3||||||||10|14|18||||0|0.25|0.5||||1.15|1.25|1.35|||||1.31|||4|9|14|0.15|0.18|0.21|||||18.1|||8.3|||50||0|1.5|2.9|25|27.5|30|5|7.5|10|0|3|6|".49"|".49"|2|4|5|0|0|0|0|7|13|4|6|8|5|12.5|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376311"|"78687750"
"2C2"|2|"C"||2||48|||152|||||0|0|0|0|0|0|85|92.5|100|80|87.5|95|40|50|65|5|10|15||95|||0.7|||13|||36.8|||37.4|||7.1|||1.5||||||||2|3.5|5||||0|0.25|0.5||||1.35|1.4|1.45|||||1.47|||42|92|141|0.05|0.06|0.07||12|||8.1|||2.3|||42||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".02"|".02"|2|4|5|0|0|0|0|7|13|4|6|8|2|6|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376311"|"78687751"
"Ap"||"A"||||0|||23|||||0|0|0|0|0|0|100|100|100|100|100|100|70|77.5|85|40|47.5|55||67.2|||4.1|||14.7|||18.6|||19.9|||9.9|||15.3||||||||15|17.5|20||||0.5|0.65|0.8||||1.25|1.3|1.35|||||1.36|||4|9|14|0.13|0.16|0.18|||||19.9|||10.3|||48||0|1.5|2.9|20|25|30|0|5|10|0|0|3|".15"|".15"|2|4|5|0|0|0|0|7|13|4|6|8|5|10|15|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376311"|"78687752"
"Ap"||"A"||||0|||23|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|70|75|80||34.7|||3|||4.3|||6|||11|||10.4|||32.8||||||||30|32.5|35||||0.5|0.75|1||||1.15|1.2|1.25|||||1.37|||1.4|3|4|0.19|0.2|0.21|||||31.2|||17.2|||52||3|4.5|5.9|35|37.5|40|10|12.5|15|6|9|12|".24"|".24"|2|4|5|0|0|0|0|7|13|0|1|2|5|10|15|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376314"|"78687759"
"C"||"C"||||23|||58|||||0|0|0|0|0|0|100|100|100|100|100|100|85|90|95|60|70|80||62.7|||0|||0.1|||2.2|||24.2|||36.2|||23.3||||||||10|14|18||||0|0.25|0.5||||1.15|1.25|1.35|||||1.31|||4|9|14|0.15|0.18|0.21|||||18.1|||8.3|||50||0|1.5|2.9|25|27.5|30|5|7.5|10|0|3|6|".49"|".49"|2|4|5|0|0|0|0|7|13|0|1|2|5|12.5|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376314"|"78687760"
"2C"|2|"C"||||58|||152|||||0|0|0|0|8|15|40|67.5|95|30|60|90|15|37.5|60|5|10|15||95|||0.7|||13|||36.8|||37.4|||7.1|||1.5||||||||2|3.5|5||||0|0.25|0.5||||1.35|1.4|1.45|||||1.49|||42|92|141|0.05|0.06|0.07||9|||6.1|||1.8|||31||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".02"|".02"|2|4|5|0|0|0|0|7|13|0|1|2|2|6|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376314"|"78687761"
"2C"|2|"C"||||89|||152|||||0|0|0|0|0|0|75|82.5|90|75|80|85|40|45|50|5|12.5|20||96.8|||0|||1.3|||18.2|||63.1|||14.2|||0.7||||||||0|2.5|5||||0|0.25|0.5||||1.6|1.65|1.7|||||1.74|||42|92|141|0.04|0.05|0.06||10.9|||7.3|||2|||31||0|1.5|2.9|0|7|14|0|0|0|0|0|0|".02"|".02"|0|0|0|0|0|0|30|60|90|16|24|32|1|3|5|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376315"|"78687756"
"Ap"||"A"||||0|||25|||||0|0|0|0|0|0|100|100|100|95|97.5|100|60|65|70|30|35|40||66.9|||4.7|||13.6|||16.7|||20.1|||11.8|||23.1||||||||5|10|15||||0|0.25|0.5||||1.4|1.45|1.5|||||1.52|||14|28|42|0.11|0.12|0.13|||||15.9|||6.3|||42||0|1.5|2.9|20|22.5|25|0|2.5|5|0|0|0|".28"|".28"|0|0|0|0|0|0|30|60|90|16|24|32|5|10|15|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376315"|"78687757"
"C"||"C"||||25|||89|||||0|0|0|0|0|0|100|100|100|95|97.5|100|95|97.5|100|85|90|95||31.1|||0|||0.2|||0.8|||7|||23.1|||41.4||||||||20|27.5|35||||0|0.25|0.5||||1.35|1.4|1.45|||||1.6|||1.4|3|4|0.12|0.15|0.18|||||29.8|||15.5|||44||3|4.5|5.9|35|42.5|50|10|15|20|8|15|23|".49"|".49"|0|0|0|0|0|0|30|60|90|16|24|32|5|12.5|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376315"|"78687758"
"Ap"||"A"||||0|||25|||||0|0|0|0|0|0|100|100|100|95|97.5|100|70|77.5|85|40|47.5|55||65.9|||4.3|||14.1|||17.5|||19.6|||10.4|||19.1||||||||10|15|20||||0|0.25|0.5||||1.4|1.45|1.5|||||1.52|||4|9|14|0.1|0.12|0.14|||||18.9|||9.3|||42||0|1.5|2.9|25|27.5|30|0|2.5|5|0|0|1|".20"|".20"|0|0|0|0|0|0|0|7|13|4|10|16|5|7.5|10|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376318"|"78687753"
"C1"||"C"||1||25|||89|||||0|0|0|0|0|0|100|100|100|95|97.5|100|95|97.5|100|85|90|95||6.7|||0.3|||0.6|||0.9|||2.1|||2.8|||62.3||||||||27|31|35||||0|0.25|0.5||||1.35|1.4|1.45|||||1.6|||1.4|3|4|0.12|0.15|0.18|||||31.1|||17.4|||44||3|4.5|5.9|35|42.5|50|10|15|20|8|15|23|".43"|".43"|0|0|0|0|0|0|0|7|13|4|10|16|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"26376318"|"78687754"
